,Speaker,Speaker Party,"('absatz', 'buchstab')","('angehor', 'arme')","('anlegerinn', 'anleg')","('annahm', 'motion')","('antrag', 'kommissionsmehr')","('antrag', 'mehrheit')","('antrag', 'mind')","('arbeitnehmerinn', 'arbeitnehm')","('arme', 'xxi')","('artikel', 'absatz')","('ausdruck', 'gebracht')","('auslanderinn', 'ausland')","('automat', 'informationsaustausch')","('beantragt', 'stimm')","('beid', 'rat')","('beim', 'eintret')","('beruf', 'vorsorg')","('beschluss', 'nationalrat')","('best', 'dank')","('bitt', 'antrag')","('bitt', 'deshalb')","('bitt', 'dringend')","('bitt', 'minderheitsantrag')","('bund', 'kanton')","('bundesrat', 'beantragt')","('bundesrat', 'folg')","('bundesrat', 'ja')","('bundesrat', 'meinung')","('bundesrat', 'merz')","('bundesrat', 'motion')","('bundesrat', 'standerat')","('bundesrat', 'vorgeschlag')","('daran', 'erinn')","('darauf', 'aufmerksam')","('darauf', 'hinweis')","('darum', 'bitt')","('de', 'la')","('deshalb', 'bundesrat')","('direkt', 'demokrati')","('eidgenoss', 'finanzkontroll')","('eidgenoss', 'steuerverwalt')","('einfach', 'sag')","('elt', 'sorg')","('entwurf', 'bundesrat')","('erneuerbar', 'energi')","('europa', 'gerichtshof')","('europa', 'union')","('fassung', 'bundesrat')","('folg', 'geb')","('frag', 'herr')","('frag', 'herrn')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'kollegin')","('frau', 'leutenegg')","('frau', 'nationalratin')","('ganz', 'klar')","('ganz', 'wichtig')","('geh', 'davon')","('geht', 'darum')","('geht', 'frag')","('geltend', 'recht')","('gemass', 'artikel')","('gesagt', 'word')","('glaub', 'wichtig')","('gross', 'mehrheit')","('grund', 'weshalb')","('herr', 'bundesrat')","('herr', 'kolleg')","('herr', 'nationalrat')","('herr', 'standerat')","('herr', 'visch')","('herrn', 'standerat')","('heut', 'geltend')","('indirekt', 'gegenvorschlag')","('initiativ', 'folg')","('ja', 'schon')","('kanton', 'bern')","('kanton', 'schwyz')","('kanton', 'zurich')","('klar', 'meinung')","('kommission', 'beantragt')","('kommission', 'folg')","('kommission', 'rechtsfrag')","('kommissionssprech', 'gesagt')","('konsumentinn', 'konsument')","('lehnt', 'spfraktion')","('leutenegg', 'oberholz')","('mehr', 'geld')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'spfraktion')","('mehrheit', 'svpfraktion')","('mehrheit', 'wak')","('mehrheit', 'zuzustimm')","('mieterinn', 'miet')","('milliard', 'frank')","('mind', 'folg')","('minderheitsantrag', 'abzulehn')","('mocht', 'bitt')","('mocht', 'daran')","('mocht', 'einfach')","('motion', 'abzulehn')","('motion', 'anzunehm')","('nach', 'jahr')","('nam', 'bundesrat')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'folg')","('offent', 'verkehr')","('parlamentar', 'initiativ')","('patientinn', 'patient')","('pro', 'helvetia')","('rentnerinn', 'rentn')","('rund', 'milliard')","('sag', 'sei')","('sbb', 'cargo')","('seit', 'jahr')","('servic', 'public')","('sicherheitspolit', 'bericht')","('sicht', 'bundesrat')","('sicht', 'spfraktion')","('sinn', 'bitt')","('sozialdemokrat', 'fraktion')","('spfraktion', 'antrag')","('spfraktion', 'beantrag')","('spfraktion', 'begrusst')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'eintret')","('spfraktion', 'empfiehlt')","('spfraktion', 'ersuch')","('spfraktion', 'lehnt')","('spfraktion', 'mehrheit')","('spfraktion', 'mind')","('spfraktion', 'minderheitsantrag')","('spfraktion', 'steht')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('st', 'gall')","('staatspolit', 'kommission')","('stimm', 'enthalt')","('svpfraktion', 'antrag')","('svpfraktion', 'beantrag')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'empfiehlt')","('svpfraktion', 'lehnt')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'unterstutzt')","('svpfraktion', 'vorlag')","('uns', 'kommission')","('uns', 'sicht')","('unterstutzt', 'spfraktion')","('vier', 'jahr')","('volkerrecht', 'vertrag')","('vorlauf', 'aufgenomm')","('vorlauf', 'aufnahm')","('worum', 'geht')","('zwanzig', 'jahr')","('zwei', 'drei')","('zweit', 'saul')"
57,Yvette Estermann,Schweizerische Volkspartei (SVP),0.07017543859649122,0.0,0.0,0.0,0.0,0.03508771929824561,0.017543859649122806,0.017543859649122806,0.0,0.05263157894736842,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.017543859649122806,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.017543859649122806,0.0,0.0,0.017543859649122806,0.0,0.0,0.07017543859649122,0.0,0.0,0.0,0.0,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14035087719298245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.08771929824561403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.017543859649122806,0.03508771929824561,0.03508771929824561,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.05263157894736842,0.017543859649122806
58,Alain Berset,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.1282051282051282,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.20512820512820512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.10256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05128205128205128
59,Alexander Tschäppät,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.03571428571428571,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Andreas Gross,Sozialdemokratische Partei der Schweiz (SP),0.005747126436781609,0.0,0.0,0.0,0.0,0.011494252873563218,0.034482758620689655,0.0,0.0,0.034482758620689655,0.011494252873563218,0.0,0.0,0.011494252873563218,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.011494252873563218,0.0,0.0,0.0,0.005747126436781609,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.022988505747126436,0.005747126436781609,0.0,0.0,0.0,0.005747126436781609,0.20689655172413793,0.0,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.005747126436781609,0.028735632183908046,0.0,0.011494252873563218,0.005747126436781609,0.005747126436781609,0.0,0.0,0.0,0.0,0.011494252873563218,0.005747126436781609,0.0,0.034482758620689655,0.0,0.0,0.011494252873563218,0.0,0.0,0.005747126436781609,0.022988505747126436,0.028735632183908046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022988505747126436,0.0,0.005747126436781609,0.028735632183908046,0.005747126436781609,0.0,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005747126436781609,0.05747126436781609,0.0,0.0,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.005747126436781609,0.011494252873563218,0.0,0.005747126436781609,0.0,0.0,0.005747126436781609,0.07471264367816093,0.0,0.0,0.0,0.0,0.011494252873563218,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.005747126436781609,0.0,0.0,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.040229885057471264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005747126436781609,0.0,0.0,0.017241379310344827,0.011494252873563218,0.005747126436781609,0.0,0.0,0.040229885057471264,0.0,0.0
61,Andy Tschümperlin,Sozialdemokratische Partei der Schweiz (SP),0.009404388714733543,0.0,0.0,0.006269592476489028,0.009404388714733543,0.003134796238244514,0.04075235109717868,0.003134796238244514,0.0,0.09090909090909091,0.0,0.03134796238244514,0.0,0.003134796238244514,0.018808777429467086,0.0,0.0,0.006269592476489028,0.009404388714733543,0.009404388714733543,0.006269592476489028,0.0,0.009404388714733543,0.012539184952978056,0.003134796238244514,0.0,0.003134796238244514,0.003134796238244514,0.0,0.0,0.0,0.003134796238244514,0.0,0.01567398119122257,0.0,0.0219435736677116,0.0,0.0,0.01567398119122257,0.0,0.006269592476489028,0.0,0.0,0.009404388714733543,0.012539184952978056,0.0,0.003134796238244514,0.003134796238244514,0.018808777429467086,0.0,0.0,0.0,0.003134796238244514,0.0,0.003134796238244514,0.003134796238244514,0.006269592476489028,0.018808777429467086,0.003134796238244514,0.0,0.025078369905956112,0.012539184952978056,0.006269592476489028,0.0219435736677116,0.0,0.0,0.003134796238244514,0.0,0.003134796238244514,0.0,0.0,0.003134796238244514,0.0,0.0,0.003134796238244514,0.0,0.01567398119122257,0.003134796238244514,0.0,0.04075235109717868,0.0,0.003134796238244514,0.012539184952978056,0.003134796238244514,0.0,0.0,0.0,0.003134796238244514,0.01567398119122257,0.0,0.0,0.02821316614420063,0.006269592476489028,0.0,0.0,0.0,0.0,0.006269592476489028,0.0,0.0,0.0,0.0,0.0,0.003134796238244514,0.006269592476489028,0.003134796238244514,0.0,0.006269592476489028,0.0,0.0,0.0,0.12852664576802508,0.0,0.0,0.0,0.003134796238244514,0.0,0.0,0.009404388714733543,0.0,0.0,0.0,0.003134796238244514,0.0,0.006269592476489028,0.012539184952978056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003134796238244514,0.009404388714733543,0.0,0.0,0.0,0.02821316614420063,0.0,0.0,0.05329153605015674,0.018808777429467086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003134796238244514,0.012539184952978056,0.009404388714733543,0.0,0.0219435736677116,0.003134796238244514,0.003134796238244514,0.009404388714733543,0.0,0.0
62,Anita Fetz,Sozialdemokratische Partei der Schweiz (SP),0.0058309037900874635,0.0,0.0,0.008746355685131196,0.0,0.021865889212827987,0.026239067055393587,0.0014577259475218659,0.0,0.02040816326530612,0.0,0.0014577259475218659,0.02040816326530612,0.0029154518950437317,0.0029154518950437317,0.011661807580174927,0.0014577259475218659,0.0029154518950437317,0.0029154518950437317,0.008746355685131196,0.023323615160349854,0.0014577259475218659,0.0014577259475218659,0.013119533527696793,0.0029154518950437317,0.008746355685131196,0.0058309037900874635,0.0,0.0014577259475218659,0.004373177842565598,0.0,0.0,0.02040816326530612,0.0058309037900874635,0.01020408163265306,0.0,0.0,0.0014577259475218659,0.0014577259475218659,0.0029154518950437317,0.0029154518950437317,0.016034985422740525,0.0029154518950437317,0.018950437317784258,0.004373177842565598,0.0,0.0,0.0014577259475218659,0.01020408163265306,0.0029154518950437317,0.0014577259475218659,0.013119533527696793,0.043731778425655975,0.0,0.0029154518950437317,0.0,0.0,0.008746355685131196,0.013119533527696793,0.021865889212827987,0.03206997084548105,0.0029154518950437317,0.0029154518950437317,0.0014577259475218659,0.014577259475218658,0.0,0.0029154518950437317,0.0058309037900874635,0.037900874635568516,0.004373177842565598,0.0,0.0,0.0,0.0,0.0,0.0,0.004373177842565598,0.011661807580174927,0.0014577259475218659,0.004373177842565598,0.0014577259475218659,0.0,0.004373177842565598,0.0,0.0029154518950437317,0.007288629737609329,0.008746355685131196,0.0,0.0,0.011661807580174927,0.0,0.01749271137026239,0.0,0.0,0.008746355685131196,0.0014577259475218659,0.0,0.1326530612244898,0.0,0.0014577259475218659,0.0014577259475218659,0.004373177842565598,0.04956268221574344,0.007288629737609329,0.01020408163265306,0.02040816326530612,0.0,0.0,0.0,0.0,0.007288629737609329,0.01020408163265306,0.0,0.0,0.0,0.004373177842565598,0.0058309037900874635,0.0,0.033527696793002916,0.0,0.0,0.0,0.0,0.007288629737609329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014577259475218658,0.0014577259475218659,0.008746355685131196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004373177842565598,0.0029154518950437317,0.0,0.021865889212827987,0.0,0.0,0.0,0.01020408163265306,0.011661807580174927,0.026239067055393587,0.0014577259475218659
63,Barbara Gysi,Sozialdemokratische Partei der Schweiz (SP),0.00749063670411985,0.0,0.0,0.003745318352059925,0.003745318352059925,0.0,0.0749063670411985,0.003745318352059925,0.0,0.02247191011235955,0.0,0.003745318352059925,0.0,0.0,0.0,0.003745318352059925,0.0,0.003745318352059925,0.02247191011235955,0.003745318352059925,0.003745318352059925,0.00749063670411985,0.011235955056179775,0.0149812734082397,0.0,0.00749063670411985,0.0,0.0,0.0,0.00749063670411985,0.0,0.0,0.003745318352059925,0.0,0.011235955056179775,0.02247191011235955,0.0,0.0,0.0,0.11235955056179775,0.052434456928838954,0.00749063670411985,0.0,0.003745318352059925,0.003745318352059925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0149812734082397,0.0,0.003745318352059925,0.0,0.0,0.018726591760299626,0.00749063670411985,0.003745318352059925,0.04868913857677903,0.0,0.0,0.0,0.00749063670411985,0.0,0.003745318352059925,0.0,0.0,0.026217228464419477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003745318352059925,0.003745318352059925,0.003745318352059925,0.00749063670411985,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.003745318352059925,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.10112359550561797,0.00749063670411985,0.003745318352059925,0.00749063670411985,0.0,0.003745318352059925,0.0,0.003745318352059925,0.02247191011235955,0.0,0.018726591760299626,0.0,0.0,0.018726591760299626,0.003745318352059925,0.011235955056179775,0.0,0.003745318352059925,0.018726591760299626,0.0,0.0,0.033707865168539325,0.00749063670411985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.003745318352059925,0.0,0.003745318352059925,0.0,0.00749063670411985,0.0,0.06741573033707865,0.0,0.003745318352059925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003745318352059925,0.003745318352059925,0.003745318352059925,0.0,0.0,0.0,0.0,0.0,0.00749063670411985,0.003745318352059925
64,Bea Heim,Sozialdemokratische Partei der Schweiz (SP),0.009186351706036745,0.0,0.0,0.0,0.005249343832020997,0.04068241469816273,0.10236220472440945,0.0026246719160104987,0.0,0.05643044619422572,0.0,0.0026246719160104987,0.0013123359580052493,0.005249343832020997,0.011811023622047244,0.0,0.0013123359580052493,0.005249343832020997,0.0,0.009186351706036745,0.013123359580052493,0.0013123359580052493,0.003937007874015748,0.007874015748031496,0.0013123359580052493,0.006561679790026247,0.0,0.0,0.0,0.0,0.013123359580052493,0.0013123359580052493,0.0026246719160104987,0.0,0.003937007874015748,0.011811023622047244,0.0,0.0013123359580052493,0.003937007874015748,0.0,0.0013123359580052493,0.003937007874015748,0.0,0.023622047244094488,0.015748031496062992,0.0,0.0013123359580052493,0.0,0.028871391076115485,0.0,0.0,0.0026246719160104987,0.007874015748031496,0.0,0.0013123359580052493,0.0,0.0,0.003937007874015748,0.003937007874015748,0.0013123359580052493,0.02230971128608924,0.006561679790026247,0.007874015748031496,0.0013123359580052493,0.0026246719160104987,0.0,0.0,0.005249343832020997,0.003937007874015748,0.0026246719160104987,0.003937007874015748,0.0013123359580052493,0.0013123359580052493,0.0013123359580052493,0.0,0.0013123359580052493,0.011811023622047244,0.0,0.0013123359580052493,0.0,0.0026246719160104987,0.0,0.003937007874015748,0.006561679790026247,0.0,0.0,0.01837270341207349,0.006561679790026247,0.003937007874015748,0.0013123359580052493,0.0013123359580052493,0.01837270341207349,0.0,0.0,0.0,0.0013123359580052493,0.0,0.013123359580052493,0.0026246719160104987,0.0026246719160104987,0.0,0.0026246719160104987,0.0013123359580052493,0.0,0.0013123359580052493,0.0013123359580052493,0.0,0.015748031496062992,0.0,0.0,0.011811023622047244,0.08530183727034121,0.05511811023622047,0.0,0.003937007874015748,0.0026246719160104987,0.0013123359580052493,0.0,0.011811023622047244,0.010498687664041995,0.0,0.0,0.005249343832020997,0.009186351706036745,0.0,0.013123359580052493,0.0026246719160104987,0.003937007874015748,0.0026246719160104987,0.0013123359580052493,0.003937007874015748,0.007874015748031496,0.0,0.01706036745406824,0.0,0.0026246719160104987,0.0013123359580052493,0.0,0.005249343832020997,0.0013123359580052493,0.0,0.07349081364829396,0.024934383202099737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013123359580052493,0.006561679790026247,0.003937007874015748,0.003937007874015748,0.009186351706036745,0.0013123359580052493,0.0,0.006561679790026247,0.007874015748031496,0.0,0.0
65,Beat Jans,Sozialdemokratische Partei der Schweiz (SP),0.023696682464454975,0.0,0.002369668246445498,0.0,0.002369668246445498,0.030805687203791468,0.0947867298578199,0.0,0.0,0.07345971563981042,0.0,0.002369668246445498,0.002369668246445498,0.0,0.004739336492890996,0.0,0.0,0.0,0.002369668246445498,0.02132701421800948,0.023696682464454975,0.0,0.011848341232227487,0.0071090047393364926,0.002369668246445498,0.004739336492890996,0.004739336492890996,0.0,0.0,0.0,0.0,0.002369668246445498,0.004739336492890996,0.002369668246445498,0.002369668246445498,0.002369668246445498,0.0,0.0,0.0,0.0,0.0,0.004739336492890996,0.0,0.004739336492890996,0.052132701421800945,0.0,0.0,0.0,0.016587677725118485,0.0,0.0,0.002369668246445498,0.014218009478672985,0.0,0.0,0.0,0.0,0.04028436018957346,0.011848341232227487,0.002369668246445498,0.04739336492890995,0.026066350710900472,0.002369668246445498,0.004739336492890996,0.002369668246445498,0.002369668246445498,0.002369668246445498,0.0,0.004739336492890996,0.0,0.0,0.0,0.0,0.0,0.0,0.002369668246445498,0.009478672985781991,0.004739336492890996,0.0,0.0,0.0,0.002369668246445498,0.0,0.0,0.0,0.0,0.0071090047393364926,0.0,0.0,0.0071090047393364926,0.0071090047393364926,0.037914691943127965,0.002369668246445498,0.0,0.0,0.0,0.002369668246445498,0.03317535545023697,0.009478672985781991,0.014218009478672985,0.0,0.004739336492890996,0.002369668246445498,0.004739336492890996,0.009478672985781991,0.0,0.0,0.016587677725118485,0.0,0.0,0.0,0.045023696682464455,0.0,0.0,0.0,0.004739336492890996,0.002369668246445498,0.0,0.011848341232227487,0.0,0.0,0.0,0.0,0.052132701421800945,0.0,0.0,0.0,0.0,0.0,0.0,0.002369668246445498,0.002369668246445498,0.0,0.0,0.0,0.002369668246445498,0.004739336492890996,0.0,0.004739336492890996,0.002369668246445498,0.0,0.0,0.04028436018957346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004739336492890996,0.05687203791469194,0.0,0.0,0.0,0.0,0.0,0.004739336492890996,0.004739336492890996,0.004739336492890996,0.0
66,Chantal Galladé,Sozialdemokratische Partei der Schweiz (SP),0.0,0.015267175572519083,0.0,0.03816793893129771,0.007633587786259542,0.007633587786259542,0.08396946564885496,0.0,0.0,0.05343511450381679,0.0,0.0,0.0,0.0,0.022900763358778626,0.0,0.0,0.0,0.0,0.015267175572519083,0.06870229007633588,0.007633587786259542,0.0,0.007633587786259542,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,0.0,0.007633587786259542,0.0,0.007633587786259542,0.0,0.0,0.0,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,0.022900763358778626,0.0,0.0,0.007633587786259542,0.0,0.015267175572519083,0.007633587786259542,0.0,0.015267175572519083,0.007633587786259542,0.0,0.0,0.0,0.0,0.007633587786259542,0.0,0.0,0.04580152671755725,0.0,0.0,0.015267175572519083,0.0,0.007633587786259542,0.015267175572519083,0.0,0.022900763358778626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,0.007633587786259542,0.0,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,0.0,0.061068702290076333,0.007633587786259542,0.0,0.0,0.0,0.0,0.007633587786259542,0.007633587786259542,0.0,0.015267175572519083,0.0,0.0,0.007633587786259542,0.015267175572519083,0.0,0.0,0.015267175572519083,0.0,0.0,0.0,0.06870229007633588,0.0,0.0,0.0,0.0,0.0,0.0,0.015267175572519083,0.0,0.0,0.0,0.0,0.0,0.0,0.007633587786259542,0.0,0.0,0.015267175572519083,0.0,0.007633587786259542,0.0,0.0,0.0,0.015267175572519083,0.0,0.0,0.0,0.030534351145038167,0.0,0.007633587786259542,0.0,0.04580152671755725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030534351145038167,0.0,0.0,0.04580152671755725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,Christian Levrat,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,Claude Janiak,Sozialdemokratische Partei der Schweiz (SP),0.009523809523809525,0.0,0.0,0.011428571428571429,0.0019047619047619048,0.011428571428571429,0.011428571428571429,0.0,0.0,0.08,0.0038095238095238095,0.0019047619047619048,0.0,0.0019047619047619048,0.007619047619047619,0.0019047619047619048,0.011428571428571429,0.013333333333333334,0.0,0.02095238095238095,0.030476190476190476,0.0038095238095238095,0.0019047619047619048,0.017142857142857144,0.0,0.005714285714285714,0.0019047619047619048,0.0019047619047619048,0.0019047619047619048,0.0038095238095238095,0.0019047619047619048,0.0038095238095238095,0.022857142857142857,0.0038095238095238095,0.011428571428571429,0.0,0.0,0.007619047619047619,0.0,0.0,0.0,0.005714285714285714,0.030476190476190476,0.011428571428571429,0.0,0.005714285714285714,0.007619047619047619,0.0,0.015238095238095238,0.0019047619047619048,0.0038095238095238095,0.0019047619047619048,0.05523809523809524,0.0019047619047619048,0.0038095238095238095,0.0,0.0,0.0038095238095238095,0.0019047619047619048,0.0038095238095238095,0.024761904761904763,0.0038095238095238095,0.009523809523809525,0.02857142857142857,0.009523809523809525,0.0,0.0019047619047619048,0.011428571428571429,0.009523809523809525,0.03428571428571429,0.0,0.0,0.0,0.0019047619047619048,0.0,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.0019047619047619048,0.0,0.0,0.0,0.007619047619047619,0.017142857142857144,0.08571428571428572,0.0,0.011428571428571429,0.0,0.0,0.0,0.030476190476190476,0.024761904761904763,0.0,0.0,0.0,0.0019047619047619048,0.0,0.005714285714285714,0.009523809523809525,0.0,0.005714285714285714,0.0,0.017142857142857144,0.009523809523809525,0.009523809523809525,0.007619047619047619,0.0,0.0,0.0,0.007619047619047619,0.009523809523809525,0.03238095238095238,0.0,0.0,0.0,0.0038095238095238095,0.0019047619047619048,0.0,0.009523809523809525,0.0,0.0019047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038095238095238095,0.0019047619047619048,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011428571428571429,0.0038095238095238095,0.0,0.0038095238095238095,0.0,0.0019047619047619048,0.0038095238095238095,0.009523809523809525,0.009523809523809525,0.0019047619047619048,0.0
