,Phrase,Counts
6248,"('postulat', 'mocht')",31
6249,"('begruss', 'bundesrat')",31
6250,"('ausnahm', 'artikel')",31
6251,"('entsprech', 'unterstutz')",31
6252,"('vorlieg', 'kommissionsmotion')",31
6253,"('miteinand', 'verknupft')",31
6254,"('ja', 'rahm')",31
6255,"('ja', 'beim')",31
6256,"('insgesamt', 'gut')",31
6257,"('dah', 'mehrheit')",31
6258,"('jahr', 'kommt')",31
6259,"('fahn', 'find')",31
6260,"('gehort', 'kommission')",31
6261,"('dat', 'ausgetauscht')",31
6262,"('gross', 'administrativ')",31
6263,"('offent', 'aufgab')",31
6264,"('bundesrat', 'ausfuhr')",31
6265,"('grundsatz', 'bewahrt')",31
6266,"('million', 'einwohn')",31
6267,"('offent', 'diskussion')",31
6268,"('steu', 'abgab')",31
6269,"('nochmal', 'kurz')",31
6270,"('million', 'jahr')",31
6271,"('muss', 'fall')",31
6272,"('antrag', 'kolleg')",31
6273,"('schweiz', 'geschicht')",31
6274,"('neutral', 'land')",31
6275,"('unterstutz', 'kanton')",31
6276,"('wenig', 'zeit')",31
6277,"('heut', 'antrag')",31
6278,"('ubergeordnet', 'ziel')",31
6279,"('rahm', 'uns')",31
6280,"('kanton', 'kantonal')",31
6281,"('kanton', 'liegt')",31
6282,"('mocht', 'herrn')",31
6283,"('arbeitgeberinn', 'arbeitgeb')",31
6284,"('zweit', 'geht')",31
6285,"('gesetz', 'mehr')",31
6286,"('person', 'bemerk')",31
6287,"('frank', 'reduzi')",31
6288,"('absatz', 'lautet')",31
6289,"('mind', 'bitt')",31
6290,"('schon', 'verschied')",31
6291,"('psychisch', 'sexuell')",31
6292,"('heutig', 'sitzung')",31
6293,"('antwort', 'erhalt')",31
6294,"('gesagt', 'antrag')",31
6295,"('innerhalb', 'verwalt')",31
6296,"('geht', 'vielleicht')",31
6297,"('sinn', 'sag')",31
6298,"('borsenkotiert', 'aktiengesellschaft')",31
6299,"('gut', 'zeit')",31
6300,"('blick', 'zuruck')",31
6301,"('aussag', 'gemacht')",31
6302,"('heut', 'weit')",31
6303,"('wichtig', 'arbeit')",31
6304,"('erganzungsleist', 'angewies')",31
6305,"('grun', 'unterstutz')",31
6306,"('tief', 'kost')",31
6307,"('bissch', 'wenig')",31
6308,"('zugestimmt', 'kommission')",31
6309,"('stimm', 'bundesrat')",31
6310,"('schon', 'fall')",31
6311,"('leistungserbring', 'versich')",31
6312,"('punkt', 'mocht')",31
6313,"('muss', 'gleich')",31
6314,"('studi', 'universitat')",31
6315,"('kurz', 'zusammengefasst')",31
6316,"('unternehm', 'international')",31
6317,"('straf', 'massnahmenvollzug')",31
6318,"('frag', 'wichtig')",31
6319,"('massnahm', 'umgesetzt')",31
6320,"('frank', 'entspricht')",31
6321,"('standerat', 'angenomm')",31
6322,"('behandelt', 'word')",31
6323,"('lieb', 'kollegin')",31
6324,"('herr', 'imark')",31
6325,"('bern', 'zurich')",31
6326,"('beachtung', 'schenk')",31
6327,"('universitat', 'zurich')",31
6328,"('stark', 'gestieg')",31
6329,"('initiativ', 'volk')",31
6330,"('muss', 'unternehm')",31
6331,"('genannt', 'word')",31
6332,"('universitat', 'fachhochschul')",31
6333,"('scheint', 'richtig')",31
6334,"('ce', 'qui')",31
6335,"('energet', 'sanier')",31
6336,"('wurd', 'viel')",31
6337,"('jahr', 'letzt')",31
6338,"('schweiz', 'macht')",31
6339,"('ruckweis', 'vorlag')",31
6340,"('eidgenoss', 'prufung')",31
6341,"('artikel', 'vorlag')",31
6342,"('gut', 'gesetz')",31
6343,"('grenzgangerinn', 'grenzgang')",31
6344,"('halt', 'kurz')",31
6345,"('ubergangsbestimm', 'artikel')",31
6346,"('international', 'bereich')",31
6347,"('motion', 'vorberat')",31
6348,"('moglich', 'sag')",31
6349,"('geht', 'konkret')",31
6350,"('enthalt', 'ablehn')",31
6351,"('opf', 'fursorger')",31
6352,"('bitt', 'heut')",31
6353,"('forschungseinricht', 'national')",31
6354,"('initiativ', 'weit')",31
6355,"('sinnvoll', 'massnahm')",31
6356,"('frag', 'sich')",31
6357,"('eigent', 'darum')",31
6358,"('guterabwag', 'vorzunehm')",31
6359,"('durchaus', 'meinung')",31
6360,"('schweiz', 'einfach')",31
6361,"('landwirtschaft', 'mehr')",31
6362,"('plus', 'million')",31
6363,"('beantrag', 'postulat')",31
6364,"('daraus', 'zieh')",31
6365,"('artikel', 'bundesbeschluss')",31
6366,"('gehort', 'schweiz')",31
6367,"('zugestimmt', 'bitt')",31
6368,"('erst', 'tranch')",31
6369,"('artikel', 'seit')",31
6370,"('mitt', 'jahr')",31
6371,"('stell', 'heut')",31
6372,"('variant', 'mind')",31
6373,"('genau', 'richtung')",31
6374,"('sag', 'wiss')",31
6375,"('zunahm', 'prozent')",31
6376,"('kost', 'milliard')",31
6377,"('position', 'mehrheit')",31
6378,"('aufgabenteil', 'bund')",31
6379,"('vorlieg', 'abkomm')",31
6380,"('la', 'loi')",31
6381,"('schweiz', 'behord')",31
6382,"('gewiss', 'land')",31
6383,"('stimm', 'klar')",31
6384,"('mind', 'schillig')",31
6385,"('einklang', 'bring')",31
6386,"('wahl', 'herrn')",31
6387,"('freihand', 'verfahr')",31
6388,"('sei', 'schon')",31
6389,"('beim', 'verkehr')",31
6390,"('frau', 'kien')",31
6391,"('soweit', 'moglich')",31
6392,"('gesetz', 'gibt')",31
6393,"('zusammenhalt', 'land')",31
6394,"('offent', 'verwalt')",31
6395,"('innerhalb', 'jahr')",31
6396,"('gut', 'milliard')",31
6397,"('empfehl', 'gegenvorschlag')",31
6398,"('seniorinn', 'senior')",31
6399,"('franchis', 'frank')",31
6400,"('besond', 'schutzbedurft')",31
6401,"('revision', 'rpg')",31
6402,"('bundesgesetz', 'elektron')",31
6403,"('eingeschrankt', 'revision')",31
6404,"('sozialhilf', 'asylsuch')",31
6405,"('saal', 'schon')",30
6406,"('zwingend', 'notig')",30
6407,"('recht', 'gross')",30
6408,"('gibt', 'staat')",30
6409,"('argument', 'dafur')",30
6410,"('davon', 'kanton')",30
6411,"('sinn', 'beantragt')",30
6412,"('tun', 'eben')",30
6413,"('kurz', 'drei')",30
6414,"('dah', 'glaub')",30
6415,"('deshalb', 'beid')",30
6416,"('schweiz', 'botschaft')",30
6417,"('neuordn', 'pflegefinanzier')",30
6418,"('vorhin', 'frag')",30
6419,"('viel', 'verschied')",30
6420,"('entsprech', 'botschaft')",30
6421,"('bundesrat', 'komm')",30
6422,"('stell', 'neu')",30
6423,"('war', 'genau')",30
6424,"('entwickl', 'land')",30
6425,"('wurd', 'wenig')",30
6426,"('rat', 'nationalrat')",30
6427,"('beschloss', 'standerat')",30
6428,"('unnot', 'burokrati')",30
6429,"('sag', 'grun')",30
6430,"('namlich', 'heut')",30
6431,"('mocht', 'interessenbind')",30
6432,"('komm', 'bitt')",30
6433,"('aufgab', 'polit')",30
6434,"('kass', 'gebet')",30
6435,"('kolleg', 'ettlin')",30
6436,"('den', 'eben')",30
6437,"('kritisch', 'gegenub')",30
6438,"('bundesrat', 'weist')",30
6439,"('denk', 'gibt')",30
6440,"('vorlag', 'sieht')",30
6441,"('tradition', 'schweiz')",30
6442,"('ebenfall', 'unterstutz')",30
6443,"('geht', 'muss')",30
6444,"('tag', 'woch')",30
6445,"('neun', 'jahr')",30
6446,"('schweiz', 'gilt')",30
6447,"('war', 'folg')",30
6448,"('praventiv', 'massnahm')",30
6449,"('beim', 'best')",30
6450,"('gesamtkredit', 'million')",30
6451,"('zeit', 'zeit')",30
6452,"('komm', 'lass')",30
6453,"('polit', 'tatig')",30
6454,"('vertret', 'bundesrat')",30
6455,"('schweizer', 'gesetzgeb')",30
6456,"('find', 'falsch')",30
6457,"('ausserordent', 'wichtig')",30
6458,"('anfall', 'kost')",30
6459,"('arbeitsplatz', 'erhalt')",30
6460,"('mehrheit', 'sgk')",30
6461,"('staat', 'privat')",30
6462,"('einzig', 'moglich')",30
6463,"('kanton', 'gesetz')",30
6464,"('deutsch', 'franzos')",30
6465,"('beispiel', 'wurd')",30
6466,"('seh', 'eigent')",30
6467,"('seit', 'bericht')",30
6468,"('vollstand', 'halb')",30
6469,"('vorlag', 'wichtig')",30
6470,"('eintret', 'detailberat')",30
6471,"('gewalttat', 'extremismus')",30
6472,"('wurd', 'dezemb')",30
6473,"('frau', 'kind')",30
6474,"('beitrag', 'international')",30
6475,"('sur', 'les')",30
6476,"('kanton', 'letzt')",30
6477,"('muss', 'gemass')",30
6478,"('end', 'tag')",30
6479,"('glaub', 'frag')",30
6480,"('konnt', 'mehr')",30
6481,"('studi', 'auftrag')",30
6482,"('komm', 'eben')",30
6483,"('ja', 'durchaus')",30
6484,"('souveranitat', 'kanton')",30
6485,"('bisher', 'regel')",30
6486,"('land', 'forstwirtschaft')",30
6487,"('gross', 'verstandnis')",30
6488,"('ganz', 'off')",30
6489,"('folg', 'beid')",30
6490,"('stimmt', 'einfach')",30
6491,"('sag', 'natur')",30
6492,"('klein', 'ander')",30
6493,"('tatsach', 'frag')",30
6494,"('arbeit', 'durf')",30
6495,"('absatz', 'geregelt')",30
6496,"('musst', 'wohl')",30
6497,"('seh', 'gibt')",30
6498,"('seit', 'zwei')",30
6499,"('schweiz', 'vergleich')",30
6500,"('immerhin', 'million')",30
6501,"('wichtig', 'ander')",30
6502,"('muss', 'gross')",30
6503,"('gross', 'geword')",30
6504,"('moglich', 'nah')",30
6505,"('gemacht', 'mocht')",30
6506,"('sag', 'bitt')",30
6507,"('kanton', 'bundesrat')",30
6508,"('einstimm', 'standerat')",30
6509,"('find', 'einfach')",30
6510,"('referendum', 'untersteh')",30
6511,"('schweiz', 'gekomm')",30
6512,"('exakt', 'wissenschaft')",30
6513,"('diejen', 'person')",30
6514,"('bundesgericht', 'entscheid')",30
6515,"('nachweis', 'erbring')",30
6516,"('schweiz', 'sag')",30
6517,"('imm', 'haufig')",30
6518,"('bericht', 'jahr')",30
6519,"('frag', 'mehr')",30
6520,"('land', 'international')",30
6521,"('teil', 'bereit')",30
6522,"('wenig', 'ausnahm')",30
6523,"('sprech', 'antrag')",30
6524,"('sei', 'gross')",30
6525,"('massnahm', 'unterstutz')",30
6526,"('schweiz', 'behalt')",30
6527,"('sinn', 'geist')",30
6528,"('vorhin', 'kolleg')",30
6529,"('heut', 'eben')",30
6530,"('gleich', 'zeitraum')",30
6531,"('kanton', 'dafur')",30
6532,"('quot', 'prozent')",30
6533,"('mocht', 'herr')",30
6534,"('wurd', 'gibt')",30
6535,"('schwer', 'straftat')",30
6536,"('menschlich', 'sich')",30
6537,"('gibt', 'international')",30
6538,"('beantrag', 'vorlag')",30
6539,"('kolleg', 'rutz')",30
6540,"('bundesgesetz', 'polit')",30
6541,"('bereich', 'offent')",30
6542,"('einfach', 'tun')",30
6543,"('namlich', 'bereit')",30
6544,"('bundesamt', 'polizei')",30
6545,"('gibt', 'uns')",30
6546,"('damal', 'wurd')",30
6547,"('mehr', 'ausgeb')",30
6548,"('entsprech', 'beschluss')",30
6549,"('weit', 'davon')",30
6550,"('bundesrat', 'stimm')",30
6551,"('frank', 'eingestellt')",30
6552,"('moglich', 'effizient')",30
6553,"('imm', 'thema')",30
6554,"('standerat', 'mull')",30
6555,"('ja', 'natur')",30
6556,"('rechtlich', 'rahm')",30
6557,"('mindest', 'million')",30
6558,"('natur', 'viel')",30
6559,"('bundesrat', 'fall')",30
6560,"('bereich', 'mehr')",30
6561,"('word', 'geht')",30
6562,"('absatz', 'sowi')",30
6563,"('wirtschaft', 'grund')",30
6564,"('sieht', 'ja')",30
6565,"('kurz', 'ausfuhr')",30
6566,"('mehrheitsfah', 'losung')",30
6567,"('heut', 'abend')",30
6568,"('bundesratin', 'frag')",30
6569,"('vorgeh', 'bundesrat')",30
6570,"('erlauternd', 'bericht')",30
6571,"('gross', 'schwierig')",30
6572,"('beid', 'system')",30
6573,"('komm', 'nachh')",30
6574,"('folg', 'heisst')",30
6575,"('standerat', 'entschied')",30
6576,"('insgesamt', 'prozent')",30
6577,"('mocht', 'neu')",30
6578,"('gemeinwirtschaft', 'leistung')",30
6579,"('svpfraktion', 'bitt')",30
6580,"('macht', 'schweiz')",30
6581,"('einhalt', 'gebiet')",30
6582,"('seh', 'heut')",30
6583,"('jahr', 'erfolg')",30
6584,"('prozent', 'mehrwertsteu')",30
6585,"('zusatz', 'finanziell')",30
6586,"('kommission', 'thema')",30
6587,"('wurd', 'frau')",30
6588,"('etwa', 'stell')",30
6589,"('beispiel', 'bereich')",30
6590,"('bereich', 'digitalisier')",30
6591,"('wahrschein', 'schon')",30
6592,"('stadtisch', 'gebiet')",30
6593,"('frank', 'folg')",30
6594,"('schon', 'davon')",30
6595,"('bleibt', 'besteh')",30
6596,"('frank', 'schon')",30
6597,"('wenig', 'gross')",30
6598,"('kanton', 'geht')",30
6599,"('natur', 'jurist')",30
6600,"('seh', 'fahn')",30
6601,"('hoh', 'anzahl')",30
6602,"('leb', 'geruf')",30
6603,"('davon', 'schweiz')",30
6604,"('klein', 'gross')",30
6605,"('person', 'person')",30
6606,"('natur', 'entsprech')",30
6607,"('bereit', 'bericht')",30
6608,"('bundesrat', 'nach')",30
6609,"('geltend', 'praxis')",30
6610,"('schau', 'muss')",30
6611,"('gesagt', 'wichtig')",30
6612,"('beantrag', 'ablehn')",30
6613,"('komm', 'schon')",30
6614,"('weit', 'handlungsbedarf')",30
6615,"('prozent', 'kurz')",30
6616,"('drei', 'bundesbeschluss')",30
6617,"('bezugerinn', 'bezug')",30
6618,"('bundesrat', 'setzt')",30
6619,"('massnahm', 'starkung')",30
6620,"('musst', 'kanton')",30
6621,"('abgeschloss', 'wurd')",30
6622,"('bundesrat', 'argumentiert')",30
6623,"('find', 'imm')",30
6624,"('beispielsweis', 'bereich')",30
6625,"('moglich', 'kommission')",30
6626,"('mensch', 'mehr')",30
6627,"('eidgenoss', 'personalamt')",30
6628,"('erinn', 'letzt')",30
6629,"('bundesrat', 'end')",30
6630,"('sinn', 'ersuch')",30
6631,"('dafur', 'gesetz')",30
6632,"('eigent', 'grund')",30
6633,"('bereit', 'viel')",30
6634,"('grund', 'beantrag')",30
6635,"('fast', 'mehr')",30
6636,"('wichtig', 'funktion')",30
6637,"('sprech', 'geht')",30
6638,"('bund', 'letzt')",30
6639,"('daran', 'fest')",30
6640,"('vorlieg', 'gesetzentwurf')",30
6641,"('vorgeschlag', 'wurd')",30
6642,"('vergang', 'woch')",30
6643,"('neu', 'ziel')",30
6644,"('par', 'la')",30
6645,"('einzelantrag', 'guhl')",30
6646,"('schweiz', 'klein')",30
6647,"('viel', 'kind')",30
6648,"('frank', 'geh')",30
6649,"('vier', 'woch')",30
6650,"('fond', 'inn')",30
6651,"('sei', 'eben')",30
6652,"('umwandlungssatz', 'prozent')",30
6653,"('gesetz', 'heut')",30
6654,"('mind', 'ab')",30
6655,"('seit', 'imm')",30
6656,"('land', 'stark')",30
6657,"('sagt', 'imm')",30
6658,"('erklar', 'weshalb')",30
6659,"('geld', 'erhalt')",30
6660,"('uberall', 'gleich')",30
6661,"('wesent', 'verbesser')",30
6662,"('word', 'heut')",30
6663,"('sag', 'zwei')",30
6664,"('frank', 'vier')",30
6665,"('kantonal', 'finanzdirektor')",30
6666,"('verbleib', 'differenz')",30
6667,"('musst', 'frag')",30
6668,"('unterstutz', 'muss')",30
6669,"('glaub', 'bundesrat')",30
6670,"('parlamentar', 'prozess')",30
6671,"('standerat', 'caroni')",30
6672,"('beim', 'minderheitsantrag')",30
6673,"('jahr', 'annahm')",30
6674,"('zanetti', 'roberto')",30
6675,"('leist', 'beitrag')",30
6676,"('beim', 'modell')",30
6677,"('uns', 'rechtsordn')",30
6678,"('cvpfraktion', 'mehrheit')",30
6679,"('vorlag', 'schon')",30
6680,"('ausserhalb', 'schweiz')",30
6681,"('jahr', 'vorlag')",30
6682,"('geh', 'richtung')",30
6683,"('gemass', 'berechn')",30
6684,"('mitburgerinn', 'mitburg')",30
6685,"('mind', 'kell')",30
6686,"('misstrau', 'gegenub')",30
6687,"('mind', 'romano')",30
6688,"('land', 'eben')",30
6689,"('graf', 'maya')",30
6690,"('vertret', 'geschlecht')",30
6691,"('heisst', 'mehr')",30
6692,"('signal', 'geb')",30
6693,"('kanton', 'betroff')",30
6694,"('massnahm', 'geht')",30
6695,"('initiativ', 'zuruckzuzieh')",30
6696,"('kanton', 'bzw')",30
6697,"('leid', 'mehr')",30
6698,"('namlich', 'bundesrat')",30
6699,"('heutig', 'vorlag')",30
6700,"('ausgab', 'milliard')",30
6701,"('kurz', 'stellung')",30
6702,"('neu', 'mediengesetz')",30
6703,"('zusatz', 'regulier')",30
6704,"('kollegin', 'badran')",30
6705,"('hochpreisinsel', 'schweiz')",30
6706,"('frank', 'nach')",30
6707,"('menschenrecht', 'umweltstandard')",30
6708,"('sektoriell', 'personenidentifikator')",30
6709,"('bundesrat', 'zustimm')",30
6710,"('hoh', 'anspruch')",30
6711,"('postulat', 'angenomm')",30
6712,"('vollig', 'unnot')",30
6713,"('frank', 'aufstock')",30
6714,"('komm', 'konnt')",30
6715,"('stell', 'deshalb')",30
6716,"('berat', 'bundesrat')",30
6717,"('falsch', 'ansatz')",30
6718,"('kost', 'pro')",30
6719,"('unternehm', 'offent')",30
6720,"('emissionsabgab', 'eigenkapital')",30
6721,"('kolleg', 'bauml')",30
6722,"('fud', 'uberlad')",30
6723,"('zinslos', 'darleh')",30
6724,"('nah', 'ost')",30
6725,"('mehr', 'unternehm')",30
6726,"('kind', 'arbeit')",30
6727,"('indirekt', 'presseforder')",30
6728,"('hoh', 'einnahm')",30
6729,"('denk', 'bundesrat')",30
6730,"('landwirtschaft', 'verarbeitungsprodukt')",30
6731,"('mind', 'frehn')",30
6732,"('bypass', 'luz')",30
6733,"('i', 'voranschlag')",30
6734,"('absatz', 'or')",29
6735,"('kommission', 'grundsatz')",29
6736,"('prozent', 'bund')",29
6737,"('wenig', 'steu')",29
6738,"('sinn', 'vorlag')",29
6739,"('bund', 'rund')",29
6740,"('gross', 'thema')",29
6741,"('schweiz', 'tun')",29
6742,"('kanton', 'vorlag')",29
6743,"('gesetz', 'schon')",29
6744,"('beid', 'einzelantrag')",29
6745,"('praxis', 'bundesgericht')",29
6746,"('situation', 'verbess')",29
6747,"('anfang', 'nach')",29
6748,"('bundesrat', 'vorlieg')",29
6749,"('muss', 'jahr')",29
6750,"('regeln', 'halt')",29
6751,"('technolog', 'fortschritt')",29
6752,"('verschied', 'minderheitsantrag')",29
6753,"('megabit', 'pro')",29
6754,"('schon', 'wort')",29
6755,"('unterstutzt', 'artikel')",29
6756,"('insbesond', 'kind')",29
6757,"('kost', 'verbund')",29
6758,"('warum', 'schweiz')",29
6759,"('sag', 'richtig')",29
6760,"('stark', 'zeich')",29
6761,"('sei', 'falsch')",29
6762,"('leut', 'arbeit')",29
6763,"('gesetz', 'aufnehm')",29
6764,"('grenz', 'halt')",29
6765,"('halt', 'deshalb')",29
6766,"('zweit', 'antrag')",29
6767,"('mind', 'v')",29
6768,"('standerat', 'meinung')",29
6769,"('dafur', 'notwend')",29
6770,"('beim', 'eidgenoss')",29
6771,"('postulat', 'ablehn')",29
6772,"('gross', 'auswirk')",29
6773,"('vorlag', 'tisch')",29
6774,"('prozent', 'gibt')",29
6775,"('ganz', 'schwierig')",29
6776,"('einburg', 'lass')",29
6777,"('jahr', 'genau')",29
6778,"('viel', 'beispiel')",29
6779,"('erwahnt', 'motion')",29
6780,"('deshalb', 'eigent')",29
6781,"('urteil', 'bundesverwaltungsgericht')",29
6782,"('durchaus', 'bewusst')",29
6783,"('unterstutz', 'beim')",29
6784,"('antrag', 'nationalrat')",29
6785,"('zukunft', 'land')",29
6786,"('position', 'mind')",29
6787,"('verschied', 'staat')",29
6788,"('kanton', 'natur')",29
6789,"('entscheid', 'mehrheit')",29
6790,"('stell', 'find')",29
6791,"('zivil', 'baut')",29
6792,"('heut', 'beim')",29
6793,"('zeit', 'neu')",29
6794,"('ja', 'muss')",29
6795,"('beim', 'sem')",29
6796,"('moglich', 'klar')",29
6797,"('bitt', 'herr')",29
6798,"('seh', 'eben')",29
6799,"('end', 'august')",29
6800,"('seh', 'handlungsbedarf')",29
6801,"('eben', 'tatsach')",29
6802,"('wohlstand', 'land')",29
6803,"('entsprech', 'hoh')",29
6804,"('gegenub', 'antrag')",29
6805,"('kommissionsmehr', 'ansicht')",29
6806,"('seh', 'ja')",29
6807,"('fall', 'geb')",29
6808,"('hatt', 'kanton')",29
6809,"('natur', 'gross')",29
6810,"('bleib', 'dabei')",29
6811,"('wohl', 'mehr')",29
6812,"('lauf', 'zeit')",29
6813,"('muss', 'leut')",29
6814,"('land', 'tun')",29
6815,"('weit', 'auseinand')",29
6816,"('stark', 'gewicht')",29
6817,"('heut', 'verschied')",29
6818,"('einfach', 'schnell')",29
6819,"('kurz', 'darauf')",29
6820,"('gleich', 'gut')",29
6821,"('drei', 'wort')",29
6822,"('motion', 'beantrag')",29
6823,"('sag', 'seit')",29
6824,"('jahr', 'vergang')",29
6825,"('interessenbind', 'prasident')",29
6826,"('mehrheit', 'ablehn')",29
6827,"('gut', 'ausgebaut')",29
6828,"('gut', 'frag')",29
6829,"('wiss', 'eigent')",29
6830,"('schritt', 'vorwart')",29
6831,"('jahr', 'geht')",29
6832,"('erfahr', 'sammeln')",29
6833,"('letzt', 'meil')",29
6834,"('ja', 'jahr')",29
6835,"('handlungsbedarf', 'seh')",29
6836,"('seit', 'steht')",29
6837,"('innert', 'nutzlich')",29
6838,"('mehrfach', 'erwahnt')",29
6839,"('positiv', 'effekt')",29
6840,"('ubrig', 'kanton')",29
6841,"('war', 'kanton')",29
6842,"('heut', 'zukunft')",29
6843,"('illegal', 'migration')",29
6844,"('kommission', 'behandelt')",29
6845,"('tun', 'schweiz')",29
6846,"('bundesrat', 'marz')",29
6847,"('einfach', 'war')",29
6848,"('schaff', 'bundesrat')",29
6849,"('frau', 'prasidentin')",29
6850,"('natur', 'landschaft')",29
6851,"('zweit', 'argument')",29
6852,"('bezug', 'kost')",29
6853,"('macht', 'heut')",29
6854,"('darf', 'vergess')",29
6855,"('gegenub', 'europa')",29
6856,"('sag', 'lass')",29
6857,"('punkt', 'erwahn')",29
6858,"('rahm', 'fachkrafteinitiativ')",29
6859,"('juni', 'stimm')",29
6860,"('dahingeh', 'and')",29
6861,"('schweizer', 'stadteverband')",29
6862,"('antrag', 'block')",29
6863,"('erst', 'antrag')",29
6864,"('bundesgesetz', 'forder')",29
6865,"('polit', 'debatt')",29
6866,"('einzutret', 'vorlag')",29
6867,"('sowohl', 'bundesrat')",29
6868,"('ja', 'weit')",29
6869,"('bereit', 'massnahm')",29
6870,"('erst', 'halft')",29
6871,"('grundsatz', 'ja')",29
6872,"('beantragt', 'finanzkommission')",29
6873,"('sag', 'gross')",29
6874,"('jahr', 'intensiv')",29
6875,"('grund', 'wieso')",29
6876,"('versteh', 'ganz')",29
6877,"('gemeinsam', 'ziel')",29
6878,"('aussag', 'herrn')",29
6879,"('selbstverstand', 'imm')",29
6880,"('vielmehr', 'darum')",29
6881,"('umfang', 'rund')",29
6882,"('frag', 'erst')",29
6883,"('klein', 'gemeind')",29
6884,"('frag', 'war')",29
6885,"('kolleg', 'eberl')",29
6886,"('bereich', 'forschung')",29
6887,"('heut', 'wiss')",29
6888,"('eminent', 'wichtig')",29
6889,"('kommission', 'gehort')",29
6890,"('meinung', 'gesetz')",29
6891,"('liegt', 'daran')",29
6892,"('ii', 'folg')",29
6893,"('bewahrt', 'syst')",29
6894,"('b', 'c')",29
6895,"('bundesrat', 'selbstverstand')",29
6896,"('mocht', 'kolleg')",29
6897,"('bereit', 'neu')",29
6898,"('mehr', 'grund')",29
6899,"('mehr', 'staat')",29
6900,"('kolleg', 'ritt')",29
6901,"('frag', 'person')",29
6902,"('geht', 'hoh')",29
6903,"('grund', 'kommission')",29
6904,"('musst', 'namlich')",29
6905,"('okolog', 'leistungsnachweis')",29
6906,"('bund', 'finanziert')",29
6907,"('massnahm', 'verbesser')",29
6908,"('fall', 'motion')",29
6909,"('genau', 'bundesrat')",29
6910,"('zugang', 'europa')",29
6911,"('bericht', 'erstattet')",29
6912,"('cvpfraktion', 'block')",29
6913,"('gesetz', 'ander')",29
6914,"('verhaltnis', 'europa')",29
6915,"('eigent', 'hatt')",29
6916,"('etwa', 'drittel')",29
6917,"('doppelt', 'hoch')",29
