,Speaker,Speaker Party,"('ablehn', 'motion')","('absatz', 'buchstab')","('administrativ', 'aufwand')","('all', 'grund')","('annahm', 'motion')","('antrag', 'kommission')","('antrag', 'mehrheit')","('antrag', 'mind')","('antwort', 'bundesrat')","('arbeitnehmerinn', 'arbeitnehm')","('art', 'weis')","('artikel', 'absatz')","('ausricht', 'antrag')","('beantrag', 'nam')","('bereit', 'erwahnt')","('bericht', 'kommission')","('big', 'to')","('bitt', 'deshalb')","('bitt', 'mehrheit')","('bitt', 'nam')","('bund', 'kanton')","('bundesrat', 'beantragt')","('bundesrat', 'folg')","('bundesrat', 'leuenberg')","('bundesratin', 'widmerschlumpf')","('burg', 'partei')","('burgerinn', 'burg')","('dam', 'herr')","('darauf', 'aufmerksam')","('darauf', 'hingewies')","('darauf', 'hinweis')","('darum', 'bitt')","('deshalb', 'bitt')","('direkt', 'bundessteu')","('direkt', 'demokrati')","('direkt', 'gegenvorschlag')","('drei', 'jahr')","('eidgenoss', 'steuerverwalt')","('einfach', 'sag')","('erneuerbar', 'energi')","('erst', 'lini')","('europa', 'union')","('fdpliberal', 'fraktion')","('flankier', 'massnahm')","('folg', 'geb')","('frag', 'stell')","('fraktion', 'cvpevpglpfraktion')","('frank', 'pro')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'kollegin')","('frau', 'meierschatz')","('ganz', 'klar')","('geh', 'davon')","('geht', 'darum')","('geltend', 'recht')","('gemass', 'artikel')","('herr', 'bundesprasident')","('herr', 'bundesrat')","('herr', 'kolleg')","('herr', 'spuhl')","('hoh', 'vergut')","('indirekt', 'gegenvorschlag')","('initiativ', 'folg')","('interess', 'daran')","('ja', 'nein')","('ja', 'schon')","('jurist', 'person')","('kalt', 'progression')","('kanton', 'gemeind')","('kenntnis', 'genomm')","('kenntnis', 'nehm')","('klar', 'meinung')","('kommission', 'beantragt')","('kommission', 'rechtsfrag')","('kommission', 'stimm')","('konsumentinn', 'konsument')","('lasst', 'ausricht')","('letzt', 'jahr')","('letzt', 'mal')","('letzt', 'woch')","('leutenegg', 'oberholz')","('losung', 'find')","('macht', 'sinn')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'svpfraktion')","('mieterinn', 'miet')","('milliard', 'frank')","('million', 'frank')","('mind', 'folg')","('mind', 'i')","('mind', 'ii')","('mocht', 'darauf')","('mocht', 'einfach')","('motion', 'abzulehn')","('motion', 'anzunehm')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'folg')","('neu', 'unternehmenssteu')","('offent', 'hand')","('offent', 'verkehr')","('parlamentar', 'initiativ')","('patientinn', 'patient')","('polit', 'entscheid')","('pro', 'helvetia')","('pro', 'jahr')","('richterinn', 'richt')","('rund', 'milliard')","('sag', 'ja')","('sbb', 'cargo')","('schriftlich', 'bericht')","('seit', 'fahn')","('sicherheitspolit', 'bericht')","('sicht', 'bundesrat')","('sicht', 'spfraktion')","('sozialdemokratinn', 'sozialdemokrat')","('spfraktion', 'antrag')","('spfraktion', 'beantrag')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'eintret')","('spfraktion', 'klar')","('spfraktion', 'lehnt')","('spfraktion', 'mehrheit')","('spfraktion', 'mind')","('spfraktion', 'minderheitsantrag')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('st', 'gall')","('staatspolit', 'kommission')","('stell', 'fest')","('stimm', 'enthalt')","('svpfraktion', 'beantrag')","('svpfraktion', 'beantragt')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'eintret')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'unterstutzt')","('to', 'fail')","('too', 'big')","('uns', 'kommission')","('uns', 'meinung')","('unterstutzt', 'antrag')","('unterstutzt', 'spfraktion')","('vorlag', 'einzutret')","('z', 'b')","('zehn', 'jahr')","('zwei', 'drei')"
61,Andreas Gross,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015748031496062992,0.0,0.0,0.0,0.0,0.0,0.0,0.015748031496062992,0.007874015748031496,0.0,0.007874015748031496,0.007874015748031496,0.0,0.0,0.031496062992125984,0.007874015748031496,0.08661417322834646,0.0,0.007874015748031496,0.0,0.0,0.0,0.015748031496062992,0.0,0.18110236220472442,0.0,0.007874015748031496,0.0,0.015748031496062992,0.0,0.0,0.0,0.0,0.0,0.031496062992125984,0.0,0.0,0.0,0.0,0.031496062992125984,0.0,0.0,0.0,0.0,0.0,0.023622047244094488,0.0,0.007874015748031496,0.007874015748031496,0.007874015748031496,0.0,0.0,0.0,0.0,0.015748031496062992,0.015748031496062992,0.03937007874015748,0.0,0.0,0.0,0.0,0.007874015748031496,0.031496062992125984,0.0,0.0,0.0,0.0,0.0,0.0,0.015748031496062992,0.007874015748031496,0.0,0.0,0.007874015748031496,0.0,0.023622047244094488,0.031496062992125984,0.0,0.0,0.007874015748031496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015748031496062992,0.0,0.0,0.0,0.0,0.0,0.0,0.08661417322834646,0.0,0.0,0.0,0.015748031496062992,0.0,0.0,0.015748031496062992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007874015748031496,0.0,0.0,0.015748031496062992,0.007874015748031496,0.007874015748031496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007874015748031496,0.05511811023622047,0.023622047244094488,0.015748031496062992
62,André Daguet,Sozialdemokratische Partei der Schweiz (SP),0.0,0.007194244604316547,0.0,0.0,0.0,0.007194244604316547,0.014388489208633094,0.03597122302158273,0.0,0.0,0.007194244604316547,0.02158273381294964,0.0,0.007194244604316547,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014388489208633094,0.0,0.0,0.0,0.0,0.0,0.0,0.02877697841726619,0.0,0.014388489208633094,0.050359712230215826,0.0,0.0,0.0,0.0,0.02158273381294964,0.0,0.0,0.0,0.02877697841726619,0.007194244604316547,0.0,0.007194244604316547,0.0,0.02158273381294964,0.0,0.0,0.0,0.02158273381294964,0.02158273381294964,0.02877697841726619,0.02158273381294964,0.0,0.0,0.0,0.02877697841726619,0.0,0.007194244604316547,0.014388489208633094,0.02877697841726619,0.014388489208633094,0.007194244604316547,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.02877697841726619,0.007194244604316547,0.0,0.0,0.05755395683453238,0.0,0.007194244604316547,0.0,0.0,0.007194244604316547,0.0,0.03597122302158273,0.0,0.0,0.014388489208633094,0.0,0.0,0.007194244604316547,0.02877697841726619,0.0,0.0,0.0,0.0,0.014388489208633094,0.0,0.0,0.0,0.007194244604316547,0.0,0.1223021582733813,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.05755395683453238,0.014388489208633094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.007194244604316547,0.02877697841726619,0.0
63,Andy Tschümperlin,Sozialdemokratische Partei der Schweiz (SP),0.0044444444444444444,0.008888888888888889,0.0,0.0,0.0,0.0,0.0,0.035555555555555556,0.0,0.0044444444444444444,0.0,0.07111111111111111,0.0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.0044444444444444444,0.008888888888888889,0.008888888888888889,0.0044444444444444444,0.0,0.0,0.0,0.0,0.08444444444444445,0.0044444444444444444,0.0,0.0044444444444444444,0.0,0.022222222222222223,0.0,0.0,0.02666666666666667,0.04,0.013333333333333334,0.0,0.0,0.013333333333333334,0.0,0.0044444444444444444,0.0,0.0044444444444444444,0.044444444444444446,0.008888888888888889,0.0,0.0,0.0,0.008888888888888889,0.0,0.0044444444444444444,0.0,0.017777777777777778,0.0,0.008888888888888889,0.0044444444444444444,0.03111111111111111,0.0044444444444444444,0.008888888888888889,0.0,0.0,0.0,0.0,0.035555555555555556,0.0,0.0044444444444444444,0.0,0.0,0.0,0.017777777777777778,0.0,0.0,0.008888888888888889,0.0,0.0,0.0044444444444444444,0.0,0.0,0.02666666666666667,0.0,0.008888888888888889,0.0,0.0,0.0,0.0,0.008888888888888889,0.0,0.0,0.013333333333333334,0.017777777777777778,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0044444444444444444,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0044444444444444444,0.0044444444444444444,0.14666666666666667,0.0,0.0044444444444444444,0.0,0.008888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0044444444444444444,0.0044444444444444444,0.0,0.0,0.0,0.0044444444444444444,0.0044444444444444444,0.0,0.04888888888888889,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.008888888888888889,0.0,0.0044444444444444444,0.017777777777777778,0.017777777777777778,0.013333333333333334,0.0044444444444444444
64,Anita Fetz,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0008703220191470844,0.008703220191470844,0.0017406440382941688,0.0017406440382941688,0.0034812880765883376,0.008703220191470844,0.020017406440382943,0.022628372497824196,0.0,0.006092254134029591,0.016536118363794605,0.0,0.0,0.0,0.0,0.013054830287206266,0.008703220191470844,0.0017406440382941688,0.0,0.006092254134029591,0.0026109660574412533,0.0017406440382941688,0.004351610095735422,0.0034812880765883376,0.0017406440382941688,0.0026109660574412533,0.0,0.0034812880765883376,0.0034812880765883376,0.006962576153176675,0.005221932114882507,0.012184508268059183,0.0026109660574412533,0.0026109660574412533,0.0008703220191470844,0.016536118363794605,0.0017406440382941688,0.009573542210617928,0.0034812880765883376,0.0008703220191470844,0.0,0.0,0.005221932114882507,0.008703220191470844,0.0026109660574412533,0.0,0.014795474325500435,0.0,0.02349869451697128,0.0,0.0034812880765883376,0.0,0.0034812880765883376,0.02349869451697128,0.03220191470844212,0.0008703220191470844,0.0034812880765883376,0.01392515230635335,0.0278503046127067,0.008703220191470844,0.0,0.0,0.0008703220191470844,0.005221932114882507,0.004351610095735422,0.0017406440382941688,0.010443864229765013,0.0,0.0017406440382941688,0.009573542210617928,0.008703220191470844,0.006962576153176675,0.0,0.0026109660574412533,0.0017406440382941688,0.0,0.004351610095735422,0.0,0.030461270670147953,0.004351610095735422,0.007832898172323759,0.0,0.013054830287206266,0.0034812880765883376,0.0,0.006092254134029591,0.0,0.0,0.12706701479547433,0.1227154046997389,0.0017406440382941688,0.007832898172323759,0.006092254134029591,0.0017406440382941688,0.02959094865100087,0.004351610095735422,0.009573542210617928,0.0,0.0,0.004351610095735422,0.0,0.004351610095735422,0.0017406440382941688,0.011314186248912098,0.0008703220191470844,0.006092254134029591,0.011314186248912098,0.0278503046127067,0.0,0.004351610095735422,0.009573542210617928,0.0,0.0008703220191470844,0.0034812880765883376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026109660574412533,0.0,0.004351610095735422,0.006962576153176675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011314186248912098,0.013054830287206266,0.0026109660574412533,0.0008703220191470844,0.0,0.0,0.0026109660574412533,0.008703220191470844,0.020887728459530026,0.026979982593559618
65,Anita Thanei,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0019230769230769232,0.0,0.0057692307692307696,0.0,0.0,0.0057692307692307696,0.03076923076923077,0.0,0.0057692307692307696,0.0038461538461538464,0.021153846153846155,0.0,0.0038461538461538464,0.0019230769230769232,0.0,0.0,0.06538461538461539,0.013461538461538462,0.046153846153846156,0.0019230769230769232,0.0,0.0019230769230769232,0.0,0.0038461538461538464,0.0,0.0,0.0038461538461538464,0.0,0.015384615384615385,0.01730769230769231,0.0,0.0,0.0,0.0,0.0038461538461538464,0.0038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03461538461538462,0.0,0.0,0.0057692307692307696,0.0,0.007692307692307693,0.0,0.0,0.0,0.0,0.0,0.0038461538461538464,0.038461538461538464,0.0057692307692307696,0.0,0.0,0.0,0.0,0.01730769230769231,0.007692307692307693,0.03461538461538462,0.0,0.0019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057692307692307696,0.023076923076923078,0.0038461538461538464,0.0038461538461538464,0.0,0.0038461538461538464,0.0,0.0,0.032692307692307694,0.0,0.0038461538461538464,0.04807692307692308,0.032692307692307694,0.0,0.057692307692307696,0.0,0.0057692307692307696,0.023076923076923078,0.009615384615384616,0.01730769230769231,0.009615384615384616,0.0,0.0,0.0,0.07884615384615384,0.0,0.0,0.0,0.0,0.0,0.05576923076923077,0.0019230769230769232,0.0,0.0,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038461538461538464,0.0038461538461538464,0.023076923076923078,0.0,0.0,0.0,0.0,0.015384615384615385,0.013461538461538462,0.007692307692307693,0.0057692307692307696,0.009615384615384616,0.0,0.0,0.0,0.0057692307692307696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038461538461538464,0.0,0.0,0.0,0.032692307692307694,0.026923076923076925,0.0038461538461538464,0.0019230769230769232
66,Bea Heim,Sozialdemokratische Partei der Schweiz (SP),0.001392757660167131,0.004178272980501393,0.001392757660167131,0.0,0.004178272980501393,0.011142061281337047,0.006963788300835654,0.057103064066852366,0.0,0.001392757660167131,0.0,0.03203342618384401,0.0,0.005571030640668524,0.0,0.0,0.0,0.004178272980501393,0.002785515320334262,0.011142061281337047,0.006963788300835654,0.008356545961002786,0.002785515320334262,0.0,0.004178272980501393,0.0,0.016713091922005572,0.0,0.0,0.001392757660167131,0.0,0.008356545961002786,0.005571030640668524,0.009749303621169917,0.001392757660167131,0.002785515320334262,0.006963788300835654,0.004178272980501393,0.0,0.037604456824512536,0.009749303621169917,0.0,0.001392757660167131,0.002785515320334262,0.016713091922005572,0.004178272980501393,0.0,0.01532033426183844,0.001392757660167131,0.020891364902506964,0.0,0.0,0.0,0.006963788300835654,0.0,0.005571030640668524,0.005571030640668524,0.008356545961002786,0.002785515320334262,0.004178272980501393,0.0,0.0,0.0,0.005571030640668524,0.018105849582172703,0.001392757660167131,0.005571030640668524,0.004178272980501393,0.001392757660167131,0.001392757660167131,0.006963788300835654,0.001392757660167131,0.004178272980501393,0.0,0.013927576601671309,0.002785515320334262,0.008356545961002786,0.0,0.0,0.01532033426183844,0.001392757660167131,0.002785515320334262,0.0,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.013927576601671309,0.0,0.0,0.0403899721448468,0.08356545961002786,0.001392757660167131,0.01532033426183844,0.002785515320334262,0.0,0.001392757660167131,0.002785515320334262,0.006963788300835654,0.016713091922005572,0.0,0.0,0.0,0.005571030640668524,0.009749303621169917,0.06685236768802229,0.016713091922005572,0.001392757660167131,0.0,0.008356545961002786,0.0,0.012534818941504178,0.022284122562674095,0.002785515320334262,0.001392757660167131,0.0,0.0,0.0,0.002785515320334262,0.001392757660167131,0.002785515320334262,0.004178272980501393,0.005571030640668524,0.001392757660167131,0.006963788300835654,0.004178272980501393,0.005571030640668524,0.0,0.006963788300835654,0.0,0.008356545961002786,0.001392757660167131,0.0,0.07242339832869081,0.004178272980501393,0.037604456824512536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001392757660167131,0.0,0.004178272980501393,0.0,0.001392757660167131,0.019498607242339833,0.004178272980501393,0.004178272980501393
67,Beat Jans,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0.04918032786885246,0.0,0.0,0.01639344262295082,0.06557377049180328,0.0,0.0,0.0,0.0,0.0,0.08196721311475409,0.01639344262295082,0.04918032786885246,0.0,0.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.03278688524590164,0.0,0.0,0.0,0.0,0.03278688524590164,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0.06557377049180328,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03278688524590164,0.0,0.08196721311475409,0.01639344262295082,0.0,0.0,0.01639344262295082,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.04918032786885246,0.0,0.0,0.0,0.03278688524590164,0.0,0.03278688524590164,0.0,0.0,0.0,0.01639344262295082,0.0,0.04918032786885246,0.0,0.0,0.0,0.0,0.0,0.04918032786885246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.01639344262295082,0.0,0.0,0.0,0.01639344262295082,0.0,0.01639344262295082,0.0,0.01639344262295082,0.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,Chantal Galladé,Sozialdemokratische Partei der Schweiz (SP),0.0,0.005025125628140704,0.005025125628140704,0.0,0.0,0.0,0.005025125628140704,0.07035175879396985,0.0,0.0,0.005025125628140704,0.020100502512562814,0.0,0.0,0.0,0.0,0.0,0.05527638190954774,0.005025125628140704,0.01507537688442211,0.020100502512562814,0.005025125628140704,0.005025125628140704,0.0,0.0,0.0,0.0,0.0,0.010050251256281407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04020100502512563,0.0,0.0,0.0,0.010050251256281407,0.0,0.0,0.0,0.05025125628140704,0.005025125628140704,0.0,0.01507537688442211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005025125628140704,0.0,0.0,0.0,0.005025125628140704,0.0,0.0,0.0,0.0,0.010050251256281407,0.0,0.005025125628140704,0.010050251256281407,0.0,0.0,0.02512562814070352,0.0,0.0,0.0,0.005025125628140704,0.0,0.010050251256281407,0.005025125628140704,0.0,0.02512562814070352,0.005025125628140704,0.01507537688442211,0.0,0.005025125628140704,0.005025125628140704,0.0,0.05527638190954774,0.0,0.0,0.01507537688442211,0.09045226130653267,0.005025125628140704,0.03015075376884422,0.005025125628140704,0.010050251256281407,0.0,0.0,0.0,0.01507537688442211,0.0,0.0,0.0,0.0,0.005025125628140704,0.08040201005025126,0.0,0.005025125628140704,0.0,0.020100502512562814,0.0,0.0,0.010050251256281407,0.0,0.0,0.0,0.005025125628140704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010050251256281407,0.005025125628140704,0.0,0.005025125628140704,0.06030150753768844,0.005025125628140704,0.0,0.0,0.0,0.020100502512562814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005025125628140704,0.0,0.005025125628140704,0.04020100502512563,0.0,0.010050251256281407
69,Christian Levrat,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0
70,Christine Goll,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0036496350364963502,0.0,0.0,0.014598540145985401,0.040145985401459854,0.0036496350364963502,0.014598540145985401,0.0072992700729927005,0.01824817518248175,0.0,0.0036496350364963502,0.0,0.0,0.0,0.025547445255474453,0.0,0.0036496350364963502,0.0,0.0,0.0036496350364963502,0.0,0.0,0.014598540145985401,0.01824817518248175,0.0072992700729927005,0.0036496350364963502,0.0,0.0036496350364963502,0.0,0.021897810218978103,0.0,0.0,0.0,0.0072992700729927005,0.0,0.0,0.0,0.0072992700729927005,0.0,0.0,0.0072992700729927005,0.010948905109489052,0.010948905109489052,0.0,0.06569343065693431,0.0,0.0036496350364963502,0.0,0.0,0.0,0.021897810218978103,0.010948905109489052,0.0072992700729927005,0.021897810218978103,0.0036496350364963502,0.01824817518248175,0.043795620437956206,0.0,0.0,0.0,0.0,0.0072992700729927005,0.0,0.0036496350364963502,0.0,0.0,0.0,0.0,0.0072992700729927005,0.010948905109489052,0.0,0.0,0.0072992700729927005,0.0,0.0036496350364963502,0.0,0.051094890510948905,0.0036496350364963502,0.0036496350364963502,0.0,0.0,0.0036496350364963502,0.0036496350364963502,0.025547445255474453,0.0,0.0,0.058394160583941604,0.051094890510948905,0.0,0.010948905109489052,0.0072992700729927005,0.0072992700729927005,0.0,0.0036496350364963502,0.0,0.014598540145985401,0.0,0.0,0.0,0.025547445255474453,0.0,0.06204379562043796,0.04744525547445255,0.0,0.0,0.04744525547445255,0.0,0.0036496350364963502,0.0036496350364963502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036496350364963502,0.0036496350364963502,0.0,0.0,0.0,0.0036496350364963502,0.0,0.0036496350364963502,0.0,0.0036496350364963502,0.0036496350364963502,0.0,0.0,0.0072992700729927005,0.010948905109489052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01824817518248175,0.0072992700729927005,0.0036496350364963502,0.0,0.0,0.0,0.0072992700729927005,0.0
71,Claude Janiak,Sozialdemokratische Partei der Schweiz (SP),0.0008403361344537816,0.03697478991596639,0.0,0.0,0.0016806722689075631,0.010924369747899159,0.007563025210084034,0.012605042016806723,0.010084033613445379,0.0008403361344537816,0.0033613445378151263,0.17058823529411765,0.0,0.0025210084033613447,0.015126050420168067,0.004201680672268907,0.0,0.014285714285714285,0.0016806722689075631,0.0016806722689075631,0.005042016806722689,0.005042016806722689,0.0058823529411764705,0.0,0.01764705882352941,0.0,0.0008403361344537816,0.0,0.0067226890756302525,0.030252100840336135,0.004201680672268907,0.0,0.0025210084033613447,0.0025210084033613447,0.0,0.0008403361344537816,0.010924369747899159,0.004201680672268907,0.004201680672268907,0.0008403361344537816,0.007563025210084034,0.0,0.0,0.0016806722689075631,0.008403361344537815,0.005042016806722689,0.0,0.0008403361344537816,0.0,0.025210084033613446,0.004201680672268907,0.0016806722689075631,0.0,0.005042016806722689,0.010924369747899159,0.026050420168067228,0.029411764705882353,0.021848739495798318,0.0,0.007563025210084034,0.030252100840336135,0.0,0.0,0.010084033613445379,0.0067226890756302525,0.0033613445378151263,0.0025210084033613447,0.004201680672268907,0.0067226890756302525,0.0008403361344537816,0.0016806722689075631,0.008403361344537815,0.0033613445378151263,0.0008403361344537816,0.020168067226890758,0.07563025210084033,0.015966386554621848,0.0067226890756302525,0.0,0.018487394957983194,0.007563025210084034,0.0025210084033613447,0.0,0.0016806722689075631,0.004201680672268907,0.0067226890756302525,0.018487394957983194,0.0,0.0,0.0025210084033613447,0.008403361344537815,0.0033613445378151263,0.0025210084033613447,0.0,0.0016806722689075631,0.008403361344537815,0.0033613445378151263,0.0016806722689075631,0.0,0.0,0.015966386554621848,0.0,0.0033613445378151263,0.0016806722689075631,0.02773109243697479,0.0,0.0016806722689075631,0.0,0.0058823529411764705,0.026050420168067228,0.0,0.0008403361344537816,0.0008403361344537816,0.0025210084033613447,0.004201680672268907,0.0,0.0008403361344537816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004201680672268907,0.0008403361344537816,0.0025210084033613447,0.007563025210084034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033613445378151263,0.0,0.0,0.0,0.018487394957983194,0.012605042016806723,0.010084033613445379,0.007563025210084034
72,Corrado Pardini,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0
