,Speaker,Speaker Party,"('absatz', 'buchstab')","('angehor', 'arme')","('anlegerinn', 'anleg')","('antrag', 'kommissionsmehr')","('antrag', 'mehrheit')","('antrag', 'mind')","('arbeitnehmerinn', 'arbeitnehm')","('arme', 'xxi')","('artikel', 'absatz')","('ausdruck', 'gebracht')","('auslanderinn', 'ausland')","('automat', 'informationsaustausch')","('beantragt', 'stimm')","('beid', 'rat')","('beim', 'eintret')","('beruf', 'vorsorg')","('beschluss', 'nationalrat')","('best', 'dank')","('bitt', 'antrag')","('bitt', 'deshalb')","('bitt', 'dringend')","('bitt', 'minderheitsantrag')","('bund', 'kanton')","('bundesrat', 'beantragt')","('bundesrat', 'folg')","('bundesrat', 'ja')","('bundesrat', 'meinung')","('bundesrat', 'motion')","('bundesrat', 'standerat')","('bundesrat', 'villig')","('bundesrat', 'vorgeschlag')","('daran', 'erinn')","('darauf', 'aufmerksam')","('darauf', 'hinweis')","('darum', 'bitt')","('de', 'la')","('deshalb', 'bundesrat')","('direkt', 'demokrati')","('eidgenoss', 'finanzkontroll')","('eidgenoss', 'steuerverwalt')","('einfach', 'sag')","('elt', 'sorg')","('entwurf', 'bundesrat')","('erneuerbar', 'energi')","('europa', 'gerichtshof')","('europa', 'union')","('fassung', 'bundesrat')","('folg', 'geb')","('frag', 'herr')","('frag', 'herrn')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'kollegin')","('frau', 'leutenegg')","('frau', 'nationalratin')","('ganz', 'klar')","('ganz', 'wichtig')","('geh', 'davon')","('geht', 'darum')","('geht', 'frag')","('geltend', 'recht')","('gemass', 'artikel')","('gesagt', 'word')","('glaub', 'wichtig')","('gross', 'mehrheit')","('grund', 'weshalb')","('herr', 'bundesrat')","('herr', 'kolleg')","('herr', 'nationalrat')","('herr', 'standerat')","('heut', 'geltend')","('indirekt', 'gegenvorschlag')","('initiativ', 'folg')","('ja', 'schon')","('kanton', 'bern')","('kanton', 'schwyz')","('kanton', 'zurich')","('klar', 'meinung')","('kommission', 'beantragt')","('kommission', 'folg')","('kommission', 'rechtsfrag')","('kommissionssprech', 'gesagt')","('konsumentinn', 'konsument')","('leutenegg', 'oberholz')","('mehr', 'geld')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'spfraktion')","('mehrheit', 'svpfraktion')","('mehrheit', 'wak')","('mehrheit', 'zuzustimm')","('mieterinn', 'miet')","('milliard', 'frank')","('mind', 'folg')","('minderheitsantrag', 'abzulehn')","('mocht', 'bitt')","('mocht', 'daran')","('mocht', 'einfach')","('motion', 'abzulehn')","('nach', 'jahr')","('nam', 'bundesrat')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'folg')","('offent', 'verkehr')","('parlamentar', 'initiativ')","('patientinn', 'patient')","('pro', 'helvetia')","('rentnerinn', 'rentn')","('rund', 'milliard')","('sag', 'sei')","('sbb', 'cargo')","('seit', 'jahr')","('servic', 'public')","('sicherheitspolit', 'bericht')","('sicht', 'bundesrat')","('sicht', 'spfraktion')","('sinn', 'bitt')","('sozialdemokrat', 'fraktion')","('spfraktion', 'antrag')","('spfraktion', 'beantrag')","('spfraktion', 'begrusst')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'eintret')","('spfraktion', 'empfiehlt')","('spfraktion', 'ersuch')","('spfraktion', 'lehnt')","('spfraktion', 'mehrheit')","('spfraktion', 'mind')","('spfraktion', 'minderheitsantrag')","('spfraktion', 'steht')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('st', 'gall')","('staatspolit', 'kommission')","('stimm', 'enthalt')","('svpfraktion', 'antrag')","('svpfraktion', 'beantrag')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'empfiehlt')","('svpfraktion', 'lehnt')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'unterstutzt')","('svpfraktion', 'vorlag')","('teilt', 'antrag')","('uns', 'kommission')","('uns', 'sicht')","('unterstutzt', 'spfraktion')","('vier', 'jahr')","('volkerrecht', 'vertrag')","('vorlauf', 'aufgenomm')","('vorlauf', 'aufnahm')","('worum', 'geht')","('zwanzig', 'jahr')","('zwei', 'drei')","('zweit', 'saul')"
57,Boris Banga,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.05454545454545454,0.1,0.0,0.05454545454545454,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,0.00909090909090909,0.0,0.0,0.0,0.02727272727272727,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.00909090909090909,0.0,0.00909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.00909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00909090909090909,0.0,0.01818181818181818,0.00909090909090909,0.0,0.00909090909090909,0.0,0.0,0.0,0.01818181818181818,0.00909090909090909,0.045454545454545456,0.07272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00909090909090909,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.0,0.0,0.0,0.0,0.01818181818181818,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00909090909090909,0.0,0.0,0.0,0.03636363636363636,0.0,0.0,0.01818181818181818,0.03636363636363636,0.01818181818181818,0.00909090909090909,0.0,0.00909090909090909,0.0,0.0,0.0,0.00909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.00909090909090909,0.00909090909090909,0.0,0.0,0.0,0.0,0.0,0.0
58,Christine Goll,Sozialdemokratische Partei der Schweiz (SP),0.015021459227467811,0.0,0.0,0.004291845493562232,0.02145922746781116,0.09656652360515021,0.012875536480686695,0.0,0.032188841201716736,0.004291845493562232,0.0,0.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.019313304721030045,0.023605150214592276,0.0,0.006437768240343348,0.02145922746781116,0.0,0.0,0.0,0.0,0.0,0.004291845493562232,0.019313304721030045,0.006437768240343348,0.019313304721030045,0.017167381974248927,0.012875536480686695,0.0,0.002145922746781116,0.0,0.0,0.0,0.002145922746781116,0.006437768240343348,0.0,0.019313304721030045,0.0,0.0,0.0,0.012875536480686695,0.0,0.008583690987124463,0.002145922746781116,0.0,0.017167381974248927,0.0,0.0,0.0,0.0,0.015021459227467811,0.0,0.012875536480686695,0.02145922746781116,0.008583690987124463,0.015021459227467811,0.002145922746781116,0.0,0.0,0.0,0.012875536480686695,0.02575107296137339,0.0,0.0,0.0,0.008583690987124463,0.004291845493562232,0.002145922746781116,0.002145922746781116,0.0,0.0,0.015021459227467811,0.0,0.006437768240343348,0.0,0.002145922746781116,0.0,0.017167381974248927,0.0,0.008583690987124463,0.002145922746781116,0.02145922746781116,0.0,0.0,0.015021459227467811,0.004291845493562232,0.004291845493562232,0.07510729613733906,0.0,0.0,0.0407725321888412,0.015021459227467811,0.006437768240343348,0.0,0.004291845493562232,0.0,0.006437768240343348,0.0,0.0,0.0,0.03862660944206009,0.015021459227467811,0.0,0.027896995708154508,0.002145922746781116,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.004291845493562232,0.006437768240343348,0.0,0.002145922746781116,0.0,0.002145922746781116,0.0,0.004291845493562232,0.0,0.0,0.0,0.006437768240343348,0.002145922746781116,0.004291845493562232,0.0,0.004291845493562232,0.019313304721030045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023605150214592276,0.0,0.0,0.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.004291845493562232,0.03648068669527897
59,Claude Janiak,Sozialdemokratische Partei der Schweiz (SP),0.0037174721189591076,0.0,0.0,0.0037174721189591076,0.007434944237918215,0.048327137546468404,0.0037174721189591076,0.011152416356877323,0.11895910780669144,0.01486988847583643,0.0037174721189591076,0.0,0.011152416356877323,0.01858736059479554,0.0037174721189591076,0.03345724907063197,0.0,0.0,0.040892193308550186,0.026022304832713755,0.0,0.0,0.0037174721189591076,0.0,0.007434944237918215,0.0,0.0,0.0037174721189591076,0.0037174721189591076,0.0,0.0037174721189591076,0.01858736059479554,0.0037174721189591076,0.0,0.0,0.0,0.0,0.0037174721189591076,0.0,0.0,0.0,0.0,0.007434944237918215,0.0037174721189591076,0.0,0.0,0.0,0.011152416356877323,0.0,0.0,0.0,0.01858736059479554,0.0,0.0,0.0,0.0,0.0037174721189591076,0.0,0.007434944237918215,0.03717472118959108,0.007434944237918215,0.01486988847583643,0.007434944237918215,0.0,0.0,0.011152416356877323,0.01858736059479554,0.0037174721189591076,0.0,0.0,0.0037174721189591076,0.0,0.0037174721189591076,0.007434944237918215,0.0037174721189591076,0.0,0.0,0.0,0.0,0.0037174721189591076,0.03345724907063197,0.007434944237918215,0.0,0.0,0.0,0.0,0.01486988847583643,0.03717472118959108,0.0,0.0,0.0,0.011152416356877323,0.0,0.0,0.011152416356877323,0.0,0.011152416356877323,0.0037174721189591076,0.0,0.0,0.0037174721189591076,0.0,0.03345724907063197,0.0,0.0,0.0037174721189591076,0.10780669144981413,0.0,0.0037174721189591076,0.0,0.0,0.0,0.0,0.011152416356877323,0.0037174721189591076,0.0,0.0,0.0,0.0,0.0,0.0,0.011152416356877323,0.0,0.0,0.0,0.0,0.0,0.01858736059479554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037174721189591076,0.055762081784386616,0.01858736059479554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037174721189591076,0.0037174721189591076,0.0,0.011152416356877323,0.0,0.0037174721189591076,0.0,0.0,0.0,0.0,0.0
60,Doris Stump,Sozialdemokratische Partei der Schweiz (SP),0.02654867256637168,0.0,0.0,0.0,0.02654867256637168,0.061946902654867256,0.0,0.0,0.02654867256637168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035398230088495575,0.02654867256637168,0.0,0.017699115044247787,0.017699115044247787,0.0,0.008849557522123894,0.0,0.0,0.0,0.017699115044247787,0.0,0.0,0.008849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008849557522123894,0.09734513274336283,0.0,0.0,0.017699115044247787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017699115044247787,0.0,0.02654867256637168,0.0,0.008849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008849557522123894,0.0,0.0,0.0,0.0,0.0,0.02654867256637168,0.0,0.0,0.017699115044247787,0.008849557522123894,0.008849557522123894,0.0,0.008849557522123894,0.0,0.0,0.05309734513274336,0.02654867256637168,0.0,0.0,0.017699115044247787,0.017699115044247787,0.0,0.0,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.0,0.0,0.0,0.0,0.008849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.008849557522123894,0.0,0.0,0.0,0.02654867256637168,0.0,0.0,0.0,0.0,0.0,0.0,0.017699115044247787,0.0,0.0,0.008849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.008849557522123894,0.0,0.0,0.09734513274336283,0.0,0.0,0.0,0.02654867256637168,0.0,0.0,0.008849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008849557522123894,0.008849557522123894,0.09734513274336283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Ernst Leuenberger,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.006263048016701462,0.006263048016701462,0.016701461377870562,0.012526096033402923,0.0,0.054279749478079335,0.006263048016701462,0.0,0.0,0.0020876826722338203,0.010438413361169102,0.0020876826722338203,0.0020876826722338203,0.016701461377870562,0.0,0.012526096033402923,0.0041753653444676405,0.008350730688935281,0.0020876826722338203,0.006263048016701462,0.008350730688935281,0.010438413361169102,0.0020876826722338203,0.0020876826722338203,0.0041753653444676405,0.0020876826722338203,0.05219206680584551,0.0,0.020876826722338204,0.025052192066805846,0.020876826722338204,0.010438413361169102,0.0041753653444676405,0.0020876826722338203,0.0,0.0041753653444676405,0.0020876826722338203,0.006263048016701462,0.0,0.014613778705636743,0.0,0.0,0.0,0.0041753653444676405,0.04801670146137787,0.0041753653444676405,0.008350730688935281,0.0,0.008350730688935281,0.0,0.0020876826722338203,0.0,0.0020876826722338203,0.03966597077244259,0.010438413361169102,0.0020876826722338203,0.016701461377870562,0.0,0.012526096033402923,0.0041753653444676405,0.016701461377870562,0.0,0.0,0.0,0.07724425887265135,0.0041753653444676405,0.0,0.0020876826722338203,0.0,0.031315240083507306,0.012526096033402923,0.0020876826722338203,0.006263048016701462,0.0,0.016701461377870562,0.0,0.022964509394572025,0.0020876826722338203,0.0,0.0,0.0041753653444676405,0.0,0.0,0.0,0.008350730688935281,0.0,0.0,0.0,0.006263048016701462,0.0,0.031315240083507306,0.0020876826722338203,0.0,0.014613778705636743,0.0,0.006263048016701462,0.0,0.008350730688935281,0.0,0.0,0.0,0.0,0.033402922755741124,0.016701461377870562,0.0,0.0,0.0020876826722338203,0.0020876826722338203,0.014613778705636743,0.0,0.006263048016701462,0.033402922755741124,0.0,0.0,0.0,0.010438413361169102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041753653444676405,0.018789144050104383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006263048016701462,0.0041753653444676405,0.0,0.006263048016701462,0.0,0.0,0.0,0.010438413361169102,0.012526096033402923,0.018789144050104383,0.0
62,Erwin Jutzet,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.014423076923076924,0.09134615384615384,0.004807692307692308,0.0,0.07211538461538461,0.0,0.0,0.0,0.004807692307692308,0.004807692307692308,0.0,0.0,0.0,0.0,0.014423076923076924,0.07692307692307693,0.0,0.009615384615384616,0.014423076923076924,0.0,0.0,0.0,0.004807692307692308,0.004807692307692308,0.019230769230769232,0.0,0.0,0.009615384615384616,0.009615384615384616,0.0,0.009615384615384616,0.014423076923076924,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.014423076923076924,0.0,0.0,0.0,0.028846153846153848,0.0,0.004807692307692308,0.0,0.0,0.009615384615384616,0.0,0.004807692307692308,0.04807692307692308,0.004807692307692308,0.009615384615384616,0.019230769230769232,0.0,0.0,0.028846153846153848,0.0,0.019230769230769232,0.004807692307692308,0.0,0.0,0.0,0.0,0.004807692307692308,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,0.004807692307692308,0.13942307692307693,0.0,0.004807692307692308,0.0,0.0,0.009615384615384616,0.014423076923076924,0.0,0.0,0.0,0.004807692307692308,0.0,0.0,0.0,0.0,0.004807692307692308,0.0,0.0,0.0,0.0,0.0,0.004807692307692308,0.0,0.0,0.019230769230769232,0.0673076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,0.0,0.0,0.0,0.0,0.014423076923076924,0.0,0.0,0.0,0.0,0.004807692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004807692307692308,0.0,0.03365384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014423076923076924,0.004807692307692308,0.0,0.0,0.019230769230769232,0.004807692307692308,0.004807692307692308,0.0
63,Fabio Pedrina,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,Franco Cavalli,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.03488372093023256,0.1744186046511628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.011627906976744186,0.0,0.0,0.0,0.03488372093023256,0.0,0.046511627906976744,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.19767441860465115,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.011627906976744186,0.023255813953488372,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.05813953488372093,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.023255813953488372,0.0,0.0,0.0,0.10465116279069768,0.0,0.0,0.011627906976744186,0.0,0.03488372093023256,0.0,0.03488372093023256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.011627906976744186,0.023255813953488372,0.0
65,Gian-Reto Plattner,Sozialdemokratische Partei der Schweiz (SP),0.022222222222222223,0.0,0.0,0.0022222222222222222,0.02666666666666667,0.07777777777777778,0.0,0.0,0.04666666666666667,0.0,0.0,0.0,0.008888888888888889,0.022222222222222223,0.0,0.0,0.02,0.0,0.006666666666666667,0.013333333333333334,0.0044444444444444444,0.0,0.008888888888888889,0.028888888888888888,0.0022222222222222222,0.0,0.0022222222222222222,0.0,0.0,0.02666666666666667,0.0022222222222222222,0.006666666666666667,0.03333333333333333,0.008888888888888889,0.0022222222222222222,0.0,0.0022222222222222222,0.0,0.0,0.0044444444444444444,0.0022222222222222222,0.0,0.013333333333333334,0.0,0.0022222222222222222,0.0,0.0044444444444444444,0.02666666666666667,0.0,0.006666666666666667,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,0.022222222222222223,0.0022222222222222222,0.02,0.028888888888888888,0.006666666666666667,0.008888888888888889,0.006666666666666667,0.008888888888888889,0.0022222222222222222,0.0022222222222222222,0.0022222222222222222,0.03111111111111111,0.0,0.0,0.0022222222222222222,0.006666666666666667,0.0,0.013333333333333334,0.008888888888888889,0.0,0.0,0.0022222222222222222,0.0,0.06222222222222222,0.008888888888888889,0.006666666666666667,0.0022222222222222222,0.0022222222222222222,0.0,0.0044444444444444444,0.008888888888888889,0.008888888888888889,0.0,0.0,0.0022222222222222222,0.0,0.0,0.02666666666666667,0.017777777777777778,0.0,0.0022222222222222222,0.0022222222222222222,0.0,0.008888888888888889,0.02,0.0,0.0,0.0,0.008888888888888889,0.0022222222222222222,0.02,0.0,0.0,0.0022222222222222222,0.0044444444444444444,0.0044444444444444444,0.0,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0022222222222222222,0.0022222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.006666666666666667,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0022222222222222222,0.0,0.0,0.015555555555555555,0.013333333333333334,0.013333333333333334,0.011111111111111112
66,Hans Widmer,Sozialdemokratische Partei der Schweiz (SP),0.011235955056179775,0.0,0.0,0.0,0.016853932584269662,0.06741573033707865,0.0056179775280898875,0.0,0.07865168539325842,0.0056179775280898875,0.0,0.0,0.0,0.016853932584269662,0.0,0.0,0.0,0.0,0.02247191011235955,0.0,0.0,0.011235955056179775,0.033707865168539325,0.0,0.0,0.016853932584269662,0.0056179775280898875,0.0056179775280898875,0.0,0.016853932584269662,0.0056179775280898875,0.0056179775280898875,0.0056179775280898875,0.0056179775280898875,0.0,0.0,0.0,0.02247191011235955,0.0,0.0,0.0056179775280898875,0.0,0.016853932584269662,0.0056179775280898875,0.0,0.0056179775280898875,0.0056179775280898875,0.0,0.0056179775280898875,0.0056179775280898875,0.0,0.033707865168539325,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.016853932584269662,0.0056179775280898875,0.0,0.011235955056179775,0.0,0.0,0.011235955056179775,0.0,0.06741573033707865,0.0056179775280898875,0.0,0.0,0.0,0.0,0.0,0.0,0.016853932584269662,0.0,0.0,0.0,0.011235955056179775,0.0,0.0056179775280898875,0.0,0.0056179775280898875,0.0,0.011235955056179775,0.0,0.011235955056179775,0.0,0.0,0.0,0.011235955056179775,0.0,0.03932584269662921,0.0,0.0,0.0056179775280898875,0.0056179775280898875,0.0056179775280898875,0.011235955056179775,0.011235955056179775,0.0,0.02247191011235955,0.0,0.0,0.0,0.011235955056179775,0.0,0.016853932584269662,0.0,0.0,0.0056179775280898875,0.0,0.0056179775280898875,0.0,0.0,0.0,0.0,0.028089887640449437,0.02247191011235955,0.0,0.0056179775280898875,0.0,0.011235955056179775,0.0,0.0,0.0056179775280898875,0.0,0.0,0.0,0.0,0.0,0.0,0.0056179775280898875,0.0,0.0,0.0,0.08426966292134831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03932584269662921,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0
67,Hans Zbinden,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.024390243902439025,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.07317073170731707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12195121951219512,0.07317073170731707,0.024390243902439025,0.07317073170731707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.12195121951219512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.024390243902439025,0.0,0.0,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,Hans-Jürg Fehr,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.005076142131979695,0.0,0.03553299492385787,0.01015228426395939,0.0,0.04568527918781726,0.0,0.0,0.0,0.015228426395939087,0.005076142131979695,0.0,0.0,0.0,0.0,0.01015228426395939,0.0,0.0,0.01015228426395939,0.015228426395939087,0.0,0.005076142131979695,0.0,0.0,0.0,0.005076142131979695,0.01015228426395939,0.0,0.01015228426395939,0.005076142131979695,0.005076142131979695,0.005076142131979695,0.0,0.0,0.01015228426395939,0.0,0.0,0.005076142131979695,0.0,0.005076142131979695,0.0,0.0,0.005076142131979695,0.005076142131979695,0.04060913705583756,0.005076142131979695,0.005076142131979695,0.0,0.0,0.0,0.0,0.0,0.0,0.025380710659898477,0.0,0.015228426395939087,0.01015228426395939,0.005076142131979695,0.02030456852791878,0.0,0.0,0.0,0.01015228426395939,0.0,0.01015228426395939,0.0,0.0,0.0,0.0,0.03553299492385787,0.015228426395939087,0.0,0.02030456852791878,0.0,0.04060913705583756,0.0,0.015228426395939087,0.005076142131979695,0.0,0.0,0.0,0.0,0.005076142131979695,0.0,0.04060913705583756,0.0,0.0,0.0,0.0,0.0,0.02030456852791878,0.0,0.0,0.01015228426395939,0.0,0.015228426395939087,0.0,0.02030456852791878,0.0,0.005076142131979695,0.0,0.0,0.03553299492385787,0.13705583756345177,0.0,0.0,0.0,0.0,0.01015228426395939,0.0,0.005076142131979695,0.030456852791878174,0.0,0.0,0.0,0.0,0.005076142131979695,0.0,0.0,0.0,0.0,0.0,0.005076142131979695,0.0,0.0,0.005076142131979695,0.0,0.0,0.0,0.0,0.005076142131979695,0.0,0.01015228426395939,0.025380710659898477,0.02030456852791878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02030456852791878,0.005076142131979695,0.0,0.04060913705583756,0.0,0.0,0.0,0.0,0.0,0.0,0.015228426395939087
