,Speaker,Speaker Party,"('abgangsentschad', 'vergut')","('abgekurzt', 'verfahr')","('aeschi', 'thomas')","('aggressiv', 'werbung')","('angehor', 'arme')","('anlegerinn', 'anleg')","('antrag', 'kommissionsmehr')","('arbeitnehmerinn', 'arbeitnehm')","('aufgenomm', 'person')","('auftrag', 'erfull')","('automat', 'informationsaustausch')","('beruf', 'vorsorg')","('beschluss', 'standerat')","('beschuldigt', 'person')","('best', 'dank')","('bitt', 'deshalb')","('bitt', 'dringend')","('bittet', 'spfraktion')","('bundesamt', 'gesund')","('bundesrat', 'folg')","('bundesrat', 'meinung')","('bundesrat', 'schneiderammann')","('bundesrat', 'teilt')","('bundesrat', 'unterstutz')","('dam', 'herr')","('dank', 'unterstutz')","('darauf', 'aufmerksam')","('darauf', 'hingewies')","('darauf', 'hinweis')","('darf', 'sag')","('darum', 'bitt')","('davon', 'ausgeh')","('de', 'la')","('dementsprech', 'sich')","('dementsprech', 'uberzeugt')","('deshalb', 'antrag')","('deshalb', 'bitt')","('deshalb', 'bundesrat')","('deshalb', 'mocht')","('deshalb', 'spfraktion')","('deshalb', 'svpfraktion')","('dien', 'upf')","('direkt', 'demokrati')","('ehrlich', 'gesagt')","('ehrlich', 'sag')","('eidgenoss', 'steuerverwalt')","('einburgerungsgesuch', 'stell')","('einfach', 'sag')","('elektron', 'rechtsverkehr')","('elt', 'sorg')","('ernst', 'nehm')","('erwahnt', 'word')","('europa', 'staat')","('europa', 'union')","('existenzsichernd', 'lohn')","('extern', 'kinderbetreu')","('flankier', 'massnahm')","('frag', 'herr')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'kollegin')","('frau', 'nationalratin')","('frau', 'standeratin')","('fursorger', 'zwangsmassnahm')","('ganz', 'konkret')","('ganz', 'wichtig')","('geh', 'davon')","('geht', 'frag')","('geltend', 'gemacht')","('gemeinsam', 'elt')","('gesagt', 'word')","('geschadigt', 'person')","('geschatzt', 'kolleg')","('gewerkschaft', 'verkehrspersonal')","('gibt', 'ja')","('gleichstell', 'geschlecht')","('grund', 'weshalb')","('herr', 'baad')","('herr', 'bundesrat')","('herr', 'nationalrat')","('herr', 'standerat')","('herr', 'visch')","('herrn', 'standerat')","('heut', 'morg')","('informationsberechtigt', 'person')","('initiantinn', 'initiant')","('ja', 'imm')","('jugend', 'sport')","('kanton', 'schwyz')","('kantonal', 'waffenregist')","('kerngehalt', 'grundrecht')","('kommission', 'mocht')","('kommission', 'rechtsfrag')","('kommissionssprecherin', 'gesagt')","('konsumentinn', 'konsument')","('kurzfrist', 'freiheitsstraf')","('lehnt', 'spfraktion')","('lehnt', 'svpfraktion')","('leutenegg', 'oberholz')","('losung', 'find')","('mark', 'schweiz')","('mechanisiert', 'brigad')","('mehr', 'angerechnet')","('mehr', 'geld')","('mehrheit', 'spfraktion')","('mehrheit', 'staatspolit')","('mehrheit', 'svpfraktion')","('mocht', 'bitt')","('mocht', 'deshalb')","('mocht', 'einfach')","('mocht', 'kurz')","('motion', 'abzulehn')","('nam', 'bundesrat')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('offent', 'krankenkass')","('opf', 'angehor')","('patientinn', 'patient')","('pflegend', 'angehor')","('richt', 'behord')","('sag', 'gern')","('sag', 'ja')","('schon', 'gesagt')","('schon', 'lang')","('sech', 'monat')","('seit', 'fahn')","('servic', 'public')","('sicht', 'bundesrat')","('sicht', 'sp')","('sicht', 'spfraktion')","('sinn', 'bitt')","('sp', 'begrusst')","('sp', 'klar')","('sp', 'schon')","('sp', 'setzt')","('sp', 'steht')","('sp', 'unterstutzt')","('spfraktion', 'antrag')","('spfraktion', 'beantragt')","('spfraktion', 'begrusst')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'deshalb')","('spfraktion', 'eintret')","('spfraktion', 'empfiehlt')","('spfraktion', 'ersuch')","('spfraktion', 'klar')","('spfraktion', 'lehnt')","('spfraktion', 'mehrheit')","('spfraktion', 'meinung')","('spfraktion', 'mind')","('spfraktion', 'minderheitsantrag')","('spfraktion', 'stimmt')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('staatspolit', 'kommission')","('steuerzahlerinn', 'steuerzahl')","('stimm', 'enthalt')","('straf', 'massnahmenvollzug')","('svpfraktion', 'antrag')","('svpfraktion', 'beantragt')","('svpfraktion', 'bitt')","('svpfraktion', 'lehnt')","('svpfraktion', 'mehrheit')","('svpfraktion', 'meinung')","('svpfraktion', 'mind')","('svpfraktion', 'minderheitsantrag')","('svpfraktion', 'unterstutzt')","('svpfraktion', 'vorlag')","('traditionell', 'osthilf')","('uberhaupt', 'einburgerungsgesuch')","('unabhang', 'kontrollinstanz')","('uns', 'sicht')","('unternehmenssteuerreform', 'ii')","('unterstutzt', 'sp')","('unterstutzt', 'spfraktion')","('unterstutzt', 'svpfraktion')","('verdeckt', 'ermittl')","('vergut', 'voraus')","('verordn', 'bundesversamml')","('verurteilt', 'person')","('viel', 'mensch')","('volkerrecht', 'vertrag')","('vorberat', 'kommission')","('vorlauf', 'anwend')","('vorlauf', 'aufgenomm')","('vorlauf', 'aufnahm')","('weiterentwickl', 'arme')","('wohl', 'kind')","('zeit', 'vorlauf')","('zivil', 'behord')","('zivil', 'polizei')","('zwingend', 'lebenslang')","('zwolf', 'jahr')"
82,Maria Bernasconi,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Marina Carobbio Guscetti,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.009433962264150943,0.0,0.0,0.0,0.018867924528301886,0.02830188679245283,0.0,0.0,0.0,0.0,0.009433962264150943,0.0,0.0,0.11320754716981132,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.009433962264150943,0.0,0.0,0.02830188679245283,0.0,0.03773584905660377,0.0,0.0,0.0,0.009433962264150943,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.03773584905660377,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.009433962264150943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08490566037735849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009433962264150943,0.0,0.0,0.0,0.0,0.0,0.0,0.009433962264150943,0.0,0.1509433962264151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009433962264150943,0.0,0.009433962264150943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773584905660377,0.009433962264150943,0.0,0.05660377358490566,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.018867924528301886,0.02830188679245283,0.0,0.03773584905660377,0.0,0.0,0.0,0.02830188679245283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009433962264150943,0.04716981132075472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009433962264150943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886
84,Martin Naef,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0851063829787234,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0425531914893617,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.06382978723404255,0.0,0.0,0.06382978723404255,0.0,0.0,0.02127659574468085,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.02127659574468085,0.0,0.0,0.0,0.10638297872340426,0.0,0.0,0.0,0.02127659574468085,0.0,0.0425531914893617,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Martina Munz,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.08108108108108109,0.0,0.13513513513513514,0.0,0.0,0.08108108108108109,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10810810810810811,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2702702702702703,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Matthias Aebischer,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.017241379310344827,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.05172413793103448,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.017241379310344827,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.034482758620689655,0.0,0.0,0.034482758620689655,0.0,0.0,0.017241379310344827,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.017241379310344827,0.0,0.0,0.034482758620689655,0.0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.08620689655172414,0.0,0.0,0.0,0.034482758620689655,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Max Chopard-Acklin,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.09574468085106383,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.05319148936170213,0.02127659574468085,0.0,0.0,0.02127659574468085,0.02127659574468085,0.010638297872340425,0.031914893617021274,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031914893617021274,0.031914893617021274,0.02127659574468085,0.1276595744680851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010638297872340425,0.010638297872340425,0.0,0.0,0.0,0.031914893617021274,0.0,0.010638297872340425,0.0,0.0,0.0,0.11702127659574468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031914893617021274,0.0,0.010638297872340425,0.0,0.010638297872340425,0.031914893617021274,0.0,0.0,0.0,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010638297872340425,0.010638297872340425,0.0,0.02127659574468085,0.010638297872340425,0.0,0.0,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Nadine Masshardt,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,Pascale Bruderer Wyss,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.0,0.0,0.04186046511627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004651162790697674,0.0,0.0,0.0,0.03255813953488372,0.004651162790697674,0.0,0.0,0.0,0.0,0.004651162790697674,0.009302325581395349,0.013953488372093023,0.018604651162790697,0.023255813953488372,0.027906976744186046,0.004651162790697674,0.0,0.0,0.0,0.013953488372093023,0.004651162790697674,0.0,0.004651162790697674,0.0,0.0,0.0,0.009302325581395349,0.0,0.004651162790697674,0.0,0.004651162790697674,0.004651162790697674,0.0,0.0,0.009302325581395349,0.013953488372093023,0.0,0.0,0.0,0.0,0.0,0.009302325581395349,0.004651162790697674,0.07441860465116279,0.0,0.0,0.0,0.0,0.0,0.03255813953488372,0.11627906976744186,0.023255813953488372,0.023255813953488372,0.0,0.0,0.004651162790697674,0.0,0.0,0.0,0.004651162790697674,0.0,0.013953488372093023,0.0,0.06046511627906977,0.0,0.0,0.0,0.0,0.013953488372093023,0.0,0.0,0.004651162790697674,0.0,0.0,0.0,0.0,0.004651162790697674,0.0,0.004651162790697674,0.04186046511627907,0.0,0.0,0.0,0.0,0.004651162790697674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05116279069767442,0.013953488372093023,0.046511627906976744,0.03255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.03255813953488372,0.0,0.004651162790697674,0.0,0.013953488372093023,0.004651162790697674,0.0,0.004651162790697674,0.0,0.0,0.004651162790697674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013953488372093023,0.009302325581395349,0.004651162790697674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004651162790697674,0.0,0.004651162790697674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.004651162790697674,0.0,0.027906976744186046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,Paul Rechsteiner,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.0,0.0,0.011428571428571429,0.022857142857142857,0.0,0.0,0.005714285714285714,0.04285714285714286,0.0,0.0,0.0,0.04285714285714286,0.0,0.0,0.0,0.0,0.002857142857142857,0.017142857142857144,0.0,0.002857142857142857,0.0,0.0,0.008571428571428572,0.05142857142857143,0.014285714285714285,0.002857142857142857,0.0,0.005714285714285714,0.0,0.0,0.0,0.017142857142857144,0.022857142857142857,0.011428571428571429,0.002857142857142857,0.0,0.0,0.0,0.002857142857142857,0.0,0.0,0.0,0.0,0.008571428571428572,0.0,0.0,0.03142857142857143,0.005714285714285714,0.0,0.0,0.0,0.0,0.054285714285714284,0.005714285714285714,0.008571428571428572,0.05714285714285714,0.0,0.002857142857142857,0.0,0.0,0.0,0.002857142857142857,0.0,0.008571428571428572,0.025714285714285714,0.014285714285714285,0.0,0.045714285714285714,0.0,0.0,0.0,0.02,0.002857142857142857,0.025714285714285714,0.0,0.02,0.0,0.0,0.0,0.002857142857142857,0.008571428571428572,0.0,0.0,0.002857142857142857,0.0,0.008571428571428572,0.0,0.02,0.002857142857142857,0.002857142857142857,0.002857142857142857,0.0,0.0,0.0,0.0,0.0,0.017142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025714285714285714,0.02,0.008571428571428572,0.017142857142857144,0.025714285714285714,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.005714285714285714,0.005714285714285714,0.017142857142857144,0.0,0.0,0.08,0.0,0.0,0.0,0.03428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002857142857142857,0.002857142857142857,0.002857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002857142857142857,0.002857142857142857,0.017142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002857142857142857
91,Philipp Hadorn,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.007751937984496124,0.046511627906976744,0.0,0.0,0.0,0.0,0.007751937984496124,0.0,0.023255813953488372,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03875968992248062,0.007751937984496124,0.007751937984496124,0.007751937984496124,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.007751937984496124,0.007751937984496124,0.015503875968992248,0.0,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007751937984496124,0.0,0.0,0.031007751937984496,0.0,0.0,0.0,0.0,0.0,0.015503875968992248,0.0,0.007751937984496124,0.0,0.007751937984496124,0.0,0.0,0.0,0.031007751937984496,0.07751937984496124,0.0,0.0,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.0,0.031007751937984496,0.0,0.023255813953488372,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007751937984496124,0.0,0.0,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007751937984496124,0.0,0.0,0.015503875968992248,0.0,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007751937984496124,0.0,0.0,0.08527131782945736,0.0,0.0,0.007751937984496124,0.0,0.0,0.0,0.0,0.007751937984496124,0.007751937984496124,0.0,0.031007751937984496,0.0,0.0,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.007751937984496124,0.023255813953488372,0.0,0.0,0.015503875968992248,0.0,0.0,0.015503875968992248,0.0,0.007751937984496124,0.0,0.13178294573643412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06201550387596899,0.0,0.031007751937984496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Prisca Birrer-Heimo,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.005263157894736842,0.015789473684210527,0.0,0.03684210526315789,0.005263157894736842,0.005263157894736842,0.0,0.0,0.015789473684210527,0.0,0.015789473684210527,0.0,0.0,0.03684210526315789,0.0,0.0,0.005263157894736842,0.031578947368421054,0.0,0.021052631578947368,0.0,0.021052631578947368,0.0,0.0,0.0,0.021052631578947368,0.010526315789473684,0.005263157894736842,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.06842105263157895,0.031578947368421054,0.0,0.0,0.0,0.0,0.0,0.0,0.005263157894736842,0.005263157894736842,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05789473684210526,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.005263157894736842,0.015789473684210527,0.010526315789473684,0.005263157894736842,0.0,0.005263157894736842,0.0,0.021052631578947368,0.0,0.005263157894736842,0.0,0.0,0.0,0.031578947368421054,0.0,0.0,0.0,0.0,0.005263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09473684210526316,0.0,0.005263157894736842,0.0,0.015789473684210527,0.005263157894736842,0.005263157894736842,0.0,0.0,0.005263157894736842,0.010526315789473684,0.0,0.0,0.005263157894736842,0.0,0.0,0.005263157894736842,0.005263157894736842,0.0,0.06842105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005263157894736842,0.005263157894736842,0.015789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005263157894736842,0.0,0.015789473684210527,0.010526315789473684,0.0,0.015789473684210527,0.005263157894736842,0.0,0.0,0.021052631578947368,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.005263157894736842,0.005263157894736842,0.0,0.0,0.015789473684210527,0.0,0.010526315789473684,0.010526315789473684,0.0,0.0,0.02631578947368421,0.0,0.005263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.010526315789473684,0.0,0.005263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
